,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
0,12/18/2009,Avatar,425000000,760507625,2776345279
1,5/20/2011,Pirates of the Caribbean: On Stranger Tides,410600000,241063875,1045663875
2,5/1/2015,Avengers: Age of Ultron,330600000,459005868,1408218722
3,12/18/2015,Star Wars Ep. VII: The Force Awakens,306000000,936662225,2058662225
4,4/27/2018,Avengers: Infinity War,300000000,676245568,2019190029
5,5/24/2007,Pirates of the Caribbean: At Worldâs End,300000000,309420425,963420425
6,11/17/2017,Justice League,300000000,229024295,655953446
7,11/6/2015,Spectre,300000000,200074175,879620923
8,7/20/2012,The Dark Knight Rises,275000000,448139099,1084439099
9,7/2/2013,The Lone Ranger,275000000,89302115,260002115
10,3/9/2012,John Carter,275000000,73058679,282778100
11,11/24/2010,Tangled,260000000,200821936,586477240
12,5/4/2007,Spider-Man 3,258000000,336530303,894860230
13,5/6/2016,Captain America: Civil War,250000000,408084349,1153304495
14,3/25/2016,Batman v Superman: Dawn of Justice,250000000,330360194,868160194
15,12/14/2012,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568
16,7/15/2009,Harry Potter and the Half-Blood Prince,250000000,301959197,935083686
17,12/13/2013,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855
18,12/17/2014,The Hobbit: The Battle of the Five Armies,250000000,255119788,955119788
19,4/14/2017,The Fate of the Furious,250000000,225764765,1237466026
20,5/25/2018,Solo: A Star Wars Story,250000000,212059656,384739636
21,6/28/2006,Superman Returns,232000000,200120000,374085065
22,5/26/2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,790094284
23,11/14/2008,Quantum of Solace,230000000,169368427,591692078
24,5/4/2012,The Avengers,225000000,623279547,1519479547
25,7/7/2006,Pirates of the Caribbean: Dead Manâs Chest,225000000,423315812,1066215812
26,6/14/2013,Man of Steel,225000000,291045518,667999518
27,5/16/2008,The Chronicles of Narnia: Prince Caspian,225000000,141621490,417341288
28,7/3/2012,The Amazing Spider-Man,220000000,262030663,757890267
29,6/21/2017,Transformers: The Last Knight,217000000,130168683,603968683
30,6/12/2015,Jurassic World,215000000,652270625,1671713208
31,5/25/2012,Men in Black 3,215000000,179020854,654213485
32,6/24/2009,Transformers: Revenge of the Fallen,210000000,402111870,836519699
33,6/27/2014,Transformers: Age of Extinction,210000000,245439076,1104039076
34,5/26/2006,X-Men: The Last Stand,210000000,234362462,459260946
35,5/14/2010,Robin Hood,210000000,105487148,322459006
36,5/18/2012,Battleship,209000000,65233400,305218228
37,12/14/2005,King Kong,207000000,218080025,550517357
38,12/7/2007,The Golden Compass,205000000,70107728,367262558
39,2/16/2018,Black Panther,200000000,699903880,1346915573
40,12/19/1997,Titanic,200000000,659363944,2208208395
41,6/15/2018,Incredibles 2,200000000,541517471,862100621
42,12/16/2016,Rogue One: A Star Wars Story,200000000,532177324,1050988488
43,6/17/2016,Finding Dory,200000000,486295561,1021405367
44,6/18/2010,Toy Story 3,200000000,415004880,1069666004
45,5/3/2013,Iron Man 3,200000000,408992272,1215392272
46,5/5/2017,Guardians of the Galaxy Vol 2,200000000,389813101,862888462
47,6/30/2004,Spider-Man 2,200000000,373524485,795110670
48,3/5/2010,Alice in Wonderland,200000000,334191110,1025491110
49,11/8/2012,Skyfall,200000000,304360277,1110526981
50,6/21/2013,Monsters University,200000000,268488329,743588329
51,3/8/2013,Oz the Great and Powerful,200000000,234770996,490359051
52,5/23/2014,X-Men: Days of Future Past,200000000,233921534,747862775
53,5/2/2014,The Amazing Spider-Man 2,200000000,202853933,708996336
54,6/24/2011,Cars 2,200000000,191450875,560155383
55,12/17/2010,Tron: Legacy,200000000,172062763,400062763
56,11/13/2009,2012,200000000,166112167,788408539
57,5/21/2009,Terminator Salvation,200000000,125322469,365491792
58,6/17/2011,Green Lantern,200000000,116601172,219535492
59,5/28/2010,Prince of Persia: Sands of Time,200000000,90759676,314594597
60,6/29/2011,Transformers: Dark of the Moon,195000000,352390543,1123790543
61,6/9/2017,The Mummy,195000000,80101125,410333326
62,3/1/2013,Jack the Giant Slayer,195000000,65187603,197687603
63,4/3/2015,Furious 7,190000000,353007020,1518722794
64,5/16/2013,Star Trek Into Darkness,190000000,228778661,467381584
65,6/21/2013,World War Z,190000000,202359711,531514650
66,5/10/2013,The Great Gatsby,190000000,144840419,351040419
67,11/6/2009,Disneyâs A Christmas Carol,190000000,137855863,315709697
68,7/12/2013,Pacific Rim,190000000,101802906,411002906
69,11/25/2015,The Good Dinosaur,187500000,123087120,334350427
70,5/2/2008,Iron Man,186000000,318604126,585171547
71,7/18/2008,The Dark Knight,185000000,533345358,1001620618
72,5/22/2008,Indiana Jones and the Kingdom of the Crystal Skull,185000000,317101119,786635413
73,6/22/2012,Brave,185000000,237282182,554606532
74,3/10/2017,Kong: Skull Island,185000000,168052812,561089941
75,7/22/2016,Star Trek Beyond,185000000,158848340,336398312
76,10/6/2017,Blade Runner 2049,185000000,92054159,259356836
77,11/3/2017,Thor: Ragnarok,180000000,315058289,850650283
78,12/9/2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,291710957,720539572
79,5/30/2014,Maleficent,180000000,241407328,758536735
80,11/18/2016,Fantastic Beasts and Where to Find Them,180000000,234037575,802442198
81,6/27/2008,WALL-E,180000000,223808164,532508025
82,8/10/2007,Rush Hour 3,180000000,140125968,256585882
83,7/1/2016,The Legend of Tarzan,180000000,126643061,349143061
84,11/23/2011,Hugo,180000000,73864507,180047784
85,7/21/2017,Valerian and the City of a Thousand Planets,180000000,40479370,215102741
86,2/6/2015,Jupiter Ascending,179000000,47482519,181982519
87,5/27/2016,X-Men: Apocalypse,178000000,155442489,542742489
88,6/6/2014,Edge of Tomorrow,178000000,100206256,370541256
89,4/15/2016,The Jungle Book,175000000,364001123,963819542
90,6/19/2015,Inside Out,175000000,356461711,857720660
91,7/7/2017,Spider-Man: Homecoming,175000000,334201140,880210429
92,8/5/2016,Suicide Squad,175000000,325100054,746100054
93,5/29/2009,Up,175000000,293004164,731463377
94,11/22/2017,Coco,175000000,209726015,800102441
95,3/27/2009,Monsters vs. Aliens,175000000,198351526,381687380
96,6/16/2017,Cars 3,175000000,152901115,383556369
97,8/7/2009,G.I. Joe: The Rise of Cobra,175000000,150201498,302469017
98,6/30/1999,Wild Wild West,175000000,113805681,221229335
99,8/1/2008,The Mummy: Tomb of the Dragon Emperor,175000000,102491776,405760225
100,6/22/2007,Evan Almighty,175000000,100289690,174131329
101,7/28/1995,Waterworld,175000000,88246220,264246220
102,5/12/2017,King Arthur: Legend of the Sword,175000000,39175066,140012608
103,12/25/2013,47 Ronin,175000000,38362475,151716815
104,12/31/2020,Singularity,175000000,0,0
105,6/22/2018,Jurassic World: Fallen Kingdom,170000000,369030065,1139566100
106,8/1/2014,Guardians of the Galaxy,170000000,333172112,771051335
107,5/7/2010,Iron Man 2,170000000,312433331,621156389
108,4/4/2014,Captain America: The Winter Soldier,170000000,259746958,714401889
109,7/11/2014,Dawn of the Planet of the Apes,170000000,208545589,710644566
110,11/10/2004,The Polar Express,170000000,186493587,310634169
111,6/1/2012,Snow White and the Huntsman,170000000,155136755,401021746
112,7/1/2003,Terminator 3: Rise of the Machines,170000000,150358296,433058296
113,5/7/2004,Van Helsing,170000000,120150546,300150546
114,5/22/2015,Tomorrowland,170000000,93436322,207283457
115,5/27/2016,Alice Through the Looking Glass,170000000,77042381,276934087
116,5/21/2010,Shrek Forever After,165000000,238736787,756244673
117,11/4/2016,Doctor Strange,165000000,232641920,677323653
118,11/7/2014,Big Hero 6,165000000,222527828,652127828
119,3/26/2010,How to Train Your Dragon,165000000,217581232,494870992
120,11/2/2012,Wreck-It Ralph,165000000,189412677,496511521
121,11/5/2014,Interstellar,165000000,188017894,667752422
122,6/24/2016,Independence Day: Resurgence,165000000,103144286,387644286
123,7/29/2011,Cowboys and Aliens,163000000,100368560,176038324
124,3/17/2017,Beauty and the Beast,160000000,504014165,1261139630
125,5/17/2007,Shrek the Third,160000000,322719944,807330936
126,7/16/2010,Inception,160000000,292576195,832402082
127,11/20/2015,The Hunger Games: Mockingjay - Part 2,160000000,281723902,650523427
128,5/24/2013,Fast and Furious 6,160000000,238679850,789300444
129,5/16/2014,Godzilla,160000000,200676069,529076069
130,6/3/2011,X-Men: First Class,160000000,146408305,355408305
131,12/25/2008,The Curious Case of Benjamin Button,160000000,127509326,329631958
132,7/14/2010,The Sorcerer's Apprentice,160000000,63150991,217986320
133,5/12/2006,Poseidon,160000000,60674817,181674817
134,6/10/2016,Warcraft,160000000,47225655,433125655
135,12/21/2018,Aquaman,160000000,0,0
136,9/30/2016,Deepwater Horizon,156000000,61433527,122931214
137,12/10/2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950
138,7/1/2015,Terminator: Genisys,155000000,89760956,440160956
139,3/23/2018,Pacific Rim: Uprising,155000000,59185715,289260123
140,11/24/2004,Alexander,155000000,34297191,167297191
141,7/14/2017,War for the Planet of the Apes,152000000,146880162,489592267
142,5/25/2001,Pearl Harbor,151500000,198539855,449239855
143,7/2/2007,Transformers,151000000,319246193,708272592
144,6/2/2017,Wonder Woman,150000000,412563408,821563408
145,11/22/2013,Frozen,150000000,400738009,1274234980
146,3/4/2016,Zootopia,150000000,341268248,1019706594
147,7/11/2007,Harry Potter and the Order of the Phoenix,150000000,292004738,942943935
148,11/18/2005,Harry Potter and the Goblet of Fire,150000000,290013036,896911078
149,5/15/2003,The Matrix Reloaded,150000000,281553689,738576929
150,12/14/2007,I am Legend,150000000,256393010,585532684
151,11/23/2016,Moana,150000000,248757044,639369553
152,7/1/2008,Hancock,150000000,227946274,624234272
153,7/15/2005,Charlie and the Chocolate Factory,150000000,206459076,475825484
154,6/29/2007,Ratatouille,150000000,206445654,626549695
155,11/8/2013,Thor: The Dark World,150000000,206362140,644602516
156,6/15/2005,Batman Begins,150000000,205343774,359142722
157,7/31/2015,Mission: ImpossibleâRogue Nation,150000000,195042377,700868363
158,7/21/2017,Dunkirk,150000000,190068280,499940364
159,5/6/2011,Thor,150000000,181030624,449326618
160,11/7/2008,Madagascar: Escape 2 Africa,150000000,180174880,599680774
161,5/1/2009,X-Men Origins: Wolverine,150000000,179883157,374825760
162,5/22/2009,Night at the Museum: Battle of the Smithsonian,150000000,177243721,402231063
163,5/26/2011,Kung Fu Panda 2,150000000,165249063,664837547
164,5/15/2015,Mad Max: Fury Road,150000000,153636354,370742166
165,11/5/2003,The Matrix Revolutions,150000000,139270910,427300260
166,3/29/2018,Ready Player One,150000000,137018455,578621729
167,5/5/2006,Mission: Impossible III,150000000,133501348,397501348
168,5/15/2009,Angels & Demons,150000000,133375846,490875846
169,5/14/2004,Troy,150000000,133298577,484161265
170,7/1/2010,The Last Airbender,150000000,131772187,319713881
171,11/2/2007,Bee Movie,150000000,126631277,287594577
172,7/24/2009,G-Force,150000000,119436770,292817841
173,11/21/2008,Bolt,150000000,114053579,328015029
174,3/30/2012,Wrath of the Titans,150000000,83670083,305270083
175,11/16/2007,Beowulf,150000000,82280579,195080579
176,5/11/2012,Dark Shadows,150000000,79727149,238202668
177,6/28/2013,White House Down,150000000,73103784,205440387
178,2/12/2010,The Wolfman,150000000,62189884,142634358
179,2/17/2017,The Great Wall,150000000,45157105,334550106
180,10/9/2015,Pan,150000000,35088320,151550856
181,3/11/2011,Mars Needs Moms,150000000,21392758,39549758
182,11/3/2006,Flushed Away,149000000,64665672,179357126
183,6/8/2012,Madagascar 3: Europe's Most Wanted,145000000,216391482,746921271
184,12/16/2011,Mission: ImpossibleâGhost Protocol,145000000,209397903,694713230
185,6/13/2014,How to Train Your Dragon 2,145000000,177002924,614586270
186,6/16/1999,Tarzan,145000000,171091819,448191819
187,3/7/2014,Mr. Peabody & Sherman,145000000,111506430,269806430
188,11/21/2012,Rise of the Guardians,145000000,103412758,306900902
189,4/8/2005,Sahara,145000000,68671925,121671925
190,7/15/2016,Ghostbusters,144000000,128350574,229034050
191,11/22/2002,Die Another Day,142000000,160942139,431942139
192,7/9/2003,Pirates of the Caribbean: The Curse of the Black Pearl,140000000,305411224,634954103
193,5/8/2009,Star Trek,140000000,257730019,385680446
194,7/1/1998,Armageddon,140000000,201578182,554600000
195,7/3/2002,Men in Black 2,140000000,190418803,441767803
196,7/22/2011,Captain America: The First Avenger,140000000,176654505,370569776
197,1/29/2016,Kung Fu Panda 3,140000000,143528619,518614383
198,7/10/1998,Lethal Weapon 4,140000000,130444603,285400000
199,3/27/2013,G.I. Joe: Retaliation,140000000,122523060,375740705
200,12/5/2003,The Last Samurai,140000000,111110575,456810575
201,12/21/2005,Fun With Dick And Jane,140000000,110550000,203018919
202,12/12/2014,Exodus: Gods and Kings,140000000,65014513,268314513
203,7/1/2016,The BFG,140000000,55483770,199905224
204,2/26/2016,Gods of Egypt,140000000,31153464,133553464
205,5/3/2002,Spider-Man,139000000,403706375,821706375
206,3/6/2009,Watchmen,138000000,107509799,186976250
207,7/29/2005,Stealth,138000000,32116746,76416746
208,6/13/2008,The Incredible Hulk,137500000,134806913,265573859
209,6/20/2003,Hulk,137000000,132177234,245075434
210,7/11/2001,Final Fantasy: The Spirits Within,137000000,32131830,85131830
211,11/16/2012,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,829724737
212,3/22/2013,The Croods,135000000,187168425,573068425
213,12/25/2015,The Revenant,135000000,183637894,532950503
214,11/19/1999,The World is Not Enough,135000000,126930660,361730660
215,3/4/2011,Rango,135000000,123477607,245724600
216,11/14/2003,Master and Commander: The Far Side of the World,135000000,93926386,212912137
217,7/17/2013,Turbo,135000000,83028130,286896578
218,6/3/2016,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245623848
219,11/18/2011,Happy Feet Two,135000000,64006466,157956466
220,7/28/2006,Miami Vice,135000000,63478838,163818556
221,6/29/2005,War of the Worlds,132000000,234280354,606836535
222,11/26/2014,Penguins of Madagascar,132000000,83350911,367650911
223,11/22/2013,The Hunger Games: Catching Fire,130000000,424668047,864868047
224,6/4/2004,Harry Potter and the Prisoner of Azkaban,130000000,249538952,796688549
225,8/3/2007,The Bourne Ultimatum,130000000,227471070,442161562
226,6/6/2008,Kung Fu Panda,130000000,215434591,631910531
227,7/17/2015,Ant-Man,130000000,180202163,518860086
228,3/27/2015,Home,130000000,177397510,386069390
229,10/28/2011,Puss in Boots,130000000,149260504,554987477
230,11/5/2010,Megamind,130000000,148415853,321887208
231,7/6/2018,Ant-Man and the Wasp,130000000,142156135,293129020
232,7/18/2003,Bad Boys II,130000000,138540870,273271982
233,4/11/2014,Rio 2,130000000,131538435,492846291
234,7/23/2010,Salt,130000000,118311368,290650494
235,3/28/2014,Noah,130000000,101200044,352831065
236,12/21/2011,The Adventures of Tintin,130000000,77591831,373993951
237,5/31/2013,After Earth,130000000,60522097,251499665
238,11/26/2008,Australia,130000000,49554002,215080810
239,7/19/2013,R.I.P.D.,130000000,33618855,79076678
240,11/18/2011,"The Twilight Saga: Breaking Dawn, Part 1",127500000,281287133,689420051
241,5/19/2000,Dinosaur,127500000,137748063,356148063
242,3/3/2017,Logan,127000000,226277068,615476965
243,12/19/2014,Night at the Museum: Secret of the Tomb,127000000,113746621,356546621
244,7/15/2011,Harry Potter and the Deathly Hallows: Part II,125000000,381011219,1341511219
245,11/21/2014,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766652288
246,11/16/2001,Harry Potter and the Sorcererâs Stone,125000000,317575550,974755371
247,11/19/2010,Harry Potter and the Deathly Hallows: Part I,125000000,295983305,960283305
248,5/19/2006,The Da Vinci Code,125000000,217536138,767820459
249,5/2/2003,X2,125000000,214949694,406875536
250,4/29/2011,Fast Five,125000000,210031325,630163454
251,8/8/2014,Teenage Mutant Ninja Turtles,125000000,191204754,485004754
252,12/16/2011,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443
253,5/28/2004,The Day After Tomorrow,125000000,186740799,556319450
254,3/31/2017,The Boss Baby,125000000,175003033,512017946
255,4/1/2010,Clash of the Titans,125000000,163214888,493214888
256,11/4/2016,Trolls,125000000,153707064,344527425
257,5/19/1998,Godzilla,125000000,136314294,376000000
258,6/8/2012,Prometheus,125000000,126477084,402448265
259,8/10/2012,The Bourne Legacy,125000000,113203870,280355920
260,6/20/1997,Batman & Robin,125000000,107325195,238317814
261,8/3/2012,Total Recall,125000000,58877969,211856088
262,12/21/2016,Assassinâs Creed,125000000,54647948,240497948
263,1/13/2017,Monster Trucks,125000000,33370166,61681268
264,8/27/1999,The 13th Warrior,125000000,32698899,61698899
265,7/13/2018,Skyscraper,125000000,31562840,71955649
266,11/17/2000,How the Grinch Stole Christmas,123000000,260044825,345141403
267,5/24/2000,Mission: Impossible 2,120000000,215409889,549588516
268,6/30/2000,The Perfect Storm,120000000,182618434,328711434
