,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
475,10/11/2019,The Crow,40000000,0,0
476,8/14/2009,The Time Traveler's Wife,39000000,63414846,102332135
477,6/17/1983,Superman III,39000000,59950623,59950623
478,2/2/2007,Because I Said So,39000000,42674040,69538833
479,10/5/2012,Frankenweenie,39000000,35287788,81150788
480,3/29/1996,Sgt. Bilko,39000000,30356589,37956589
481,9/30/2005,Serenity,39000000,25514517,40319440
482,2/20/2004,Against the Ropes,39000000,5881504,6429865
483,8/23/2013,Yi dai zong shi,38600000,6594959,57987299
484,6/22/2001,The Fast and the Furious,38000000,144512310,206512310
485,9/27/2002,Sweet Home Alabama,38000000,127214072,182365114
486,7/24/2009,The Ugly Truth,38000000,88915214,205298907
487,8/7/2002,Spy Kids 2: The Island of Lost Dreams,38000000,85846296,119721296
488,11/18/1994,Star Trek: Generations,38000000,75671262,120000000
489,6/2/2017,Captain Underpants: The First Epic Movie,38000000,73921000,123241772
490,4/17/2015,Paul Blart: Mall Cop 2,38000000,71091594,107650646
491,12/19/1997,Mouse Hunt,38000000,61894591,61894591
492,12/23/2016,Why Him?,38000000,60323786,117523786
493,4/22/2011,Water for Elephants,38000000,58709717,116809717
494,10/8/2010,Life as We Know It,38000000,53374681,105887837
495,12/29/1999,The Hurricane,38000000,50699241,73956241
496,9/6/2013,Riddick,38000000,42025135,94763758
497,3/23/2001,Heartbreakers,38000000,40334024,57753825
498,5/24/2002,Enough,38000000,39177215,50970660
499,1/22/2016,The 5th Wave,38000000,34912982,111336398
500,2/6/2009,Push,38000000,31811527,44411527
501,9/20/2013,Rush,38000000,26947624,98230839
502,5/18/2001,Angel Eyes,38000000,24044532,29544532
503,12/21/2001,Joe Somebody,38000000,22770864,24515990
504,3/10/2000,The Ninth Gate,38000000,18653746,58394308
505,10/20/2017,Only the Brave,38000000,18340051,24198555
506,9/27/1996,Extreme Measures,38000000,17378193,17378193
507,10/14/2011,The Thing,38000000,16999934,27573078
508,9/7/2001,Rock Star,38000000,16991902,19317765
509,2/2/1996,White Squall,38000000,10229300,10229300
510,10/10/2008,City of Ember,38000000,7873007,17831558
511,10/31/1997,Switchback,38000000,6504442,6504442
512,11/30/2001,Texas Rangers,38000000,623374,623374
513,8/26/2008,Virgin Territory,38000000,0,5473041
514,5/18/2012,What to Expect When You're Expecting,37500000,41152203,88473016
515,9/14/2012,The Master,37500000,16247159,58792011
516,10/10/2008,The Express,37500000,9793406,9813309
517,11/21/2008,Twilight,37000000,192769854,402280159
518,8/7/2013,We're the Millers,37000000,150394119,267816276
519,11/25/2015,Creed,37000000,109767581,173567581
520,9/17/2010,The Town,37000000,92186262,152566881
521,9/23/2011,Dolphin Tale,37000000,72286779,96068724
522,2/23/2018,Game Night,37000000,69001013,117201013
523,9/12/2008,Burn After Reading,37000000,60355347,168167798
524,4/23/2004,13 Going On 30,37000000,57139723,97658712
525,4/4/2008,Nim's Island,37000000,48006762,101857425
526,2/12/2016,How to be Single,37000000,46843513,99595932
527,2/26/2010,Cop Out,37000000,44875481,55909910
528,1/28/2011,The Rite,37000000,33047633,97143987
529,7/18/2008,Space Chimps,37000000,30105968,67029956
530,12/17/1999,Magnolia,37000000,22450975,48446802
531,5/29/2015,Aloha,37000000,21052030,24935799
532,12/31/2009,Obitaemyy ostrov,36500000,0,15000000
533,2/11/2011,Gnomeo and Juliet,36000000,99967670,193737977
534,2/15/2002,John Q,36000000,71026631,102226631
535,9/17/1999,Blue Streak,36000000,68208190,117448157
536,10/7/1983,Never Say Never Again,36000000,55500000,160000000
537,3/26/2010,Hot Tub Time Machine,36000000,50269859,65967750
538,5/2/1997,Breakdown,36000000,50159144,50159144
539,9/12/2014,Dolphin Tale 2,36000000,42024533,57824533
540,12/16/2016,Collateral Beauty,36000000,31016021,85315070
541,4/4/2003,A Man Apart,36000000,26500000,43797731
542,2/25/2000,Reindeer Games,36000000,23360779,23360779
543,12/24/1999,Snow Falling on Cedars,36000000,14378353,14378353
544,12/20/1996,Ghosts of Mississippi,36000000,13052741,13052741
545,10/24/1997,Gattaca,36000000,12532777,12532777
546,1/28/2000,Isn't She Great,36000000,2954405,2954405
547,1/22/2016,Yip Man 3,36000000,2679437,156835197
548,5/6/2011,There Be Dragons,36000000,1069334,4020990
549,4/14/2017,Queen of the Desert,36000000,0,1552072
550,3/28/2003,Head of State,35200000,37788228,38283765
551,9/8/2017,It,35000000,327481748,697459228
552,6/5/2009,The Hangover,35000000,277322503,465764086
553,11/20/2009,The Blind Side,35000000,255959475,305705794
554,6/23/1989,Batman,35000000,251188924,411348924
555,6/10/1999,Austin Powers: The Spy Who Shagged Me,35000000,206040085,312383487
556,12/22/2010,True Grit,35000000,171243005,252276928
557,5/15/1992,Lethal Weapon 3,35000000,144731527,319700000
558,9/18/1998,Rush Hour,35000000,141186864,245300000
559,2/8/2013,Identity Thief,35000000,134506920,175361578
560,6/30/2006,The Devil Wears Prada,35000000,124740460,326073155
561,7/8/2011,Horrible Bosses,35000000,117538559,212417601
562,3/30/2001,Spy Kids,35000000,112692062,197692062
563,7/17/2015,Trainwreck,35000000,110212700,141123897
564,12/13/2013,Saving Mr. Banks,35000000,83299761,114962525
565,12/7/1979,Star Trek: The Motion Picture,35000000,82258456,139000000
566,3/28/2008,21,35000000,81159365,159846429
567,5/9/2008,What Happens in Vegas...,35000000,80277646,218535708
568,11/15/1991,Cape Fear,35000000,79091969,182291969
569,11/15/1996,The English Patient,35000000,78716374,231710008
570,1/16/2009,Hotel for Dogs,35000000,73178547,122357172
571,3/25/2005,Guess Who,35000000,68915888,102115888
572,12/21/2012,This is 40,35000000,67544505,90221182
573,9/19/1997,L.A. Confidential,35000000,64604977,126204977
574,7/29/2005,Sky High,35000000,63939454,83109359
575,9/19/1997,In & Out,35000000,63826569,83226569
576,4/30/2010,A Nightmare on Elm Street,35000000,63075011,117729621
577,8/18/2000,The Cell,35000000,61280963,85911226
578,7/7/1995,Species,35000000,60054449,113354449
579,4/7/2006,The Benchwarmers,35000000,59843754,65063726
580,10/8/2010,Secretariat,35000000,59699513,60376247
581,3/13/1998,The Man in the Iron Mask,35000000,56968169,56968169
582,7/22/2011,Friends with Benefits,35000000,55802754,146595891
583,5/20/2016,Neighbors 2: Sorority Rising,35000000,55340730,108758521
584,3/23/2007,TMNT,35000000,54149098,96096018
585,10/24/2003,Radio,35000000,52333738,53293628
586,11/25/2009,Old Dogs,35000000,49492060,95104304
587,11/18/1992,Malcolm X,35000000,48169910,48169910
588,5/22/2015,Poltergeist,35000000,47425125,95825125
589,1/23/2009,Underworld 3: Rise of the Lycans,35000000,45802315,89102315
590,1/19/2018,12 Strong,35000000,45500164,70022961
591,6/29/2018,Sicario: Day of the Soldado,35000000,44370869,60095029
592,7/29/2005,Must Love Dogs,35000000,43894863,58405313
593,7/3/2007,License to Wed,35000000,43799818,70187088
594,2/28/1997,Donnie Brasco,35000000,41954997,65303052
595,10/17/2008,Max Payne,35000000,40689393,85763888
596,3/15/2002,Resident Evil,35000000,40119709,103787401
597,3/26/2004,The Ladykillers,35000000,39692139,77392139
598,5/6/2011,Something Borrowed,35000000,39046489,65084116
599,12/1/2006,The Nativity Story,35000000,37629831,46309644
600,10/28/2011,In Time,35000000,37553932,165103952
601,4/23/2010,The Back-up Plan,35000000,37490007,75281179
602,11/9/2011,J. Edgar,35000000,37306030,84606030
603,11/17/2000,Bounce,35000000,36805288,53425292
604,5/8/2015,Hot Pursuit,35000000,34580201,45680201
605,12/25/2015,Concussion,35000000,34531832,50363790
606,10/13/2017,The Foreigner,35000000,34393507,140783646
607,12/3/2004,Closer,35000000,33987757,116177695
608,12/23/1994,Street Fighter,35000000,33423000,99423000
609,11/21/2001,Black Knight,35000000,33422806,33422806
610,7/22/2005,The Bad News Bears,35000000,32868349,33500620
611,12/27/2002,The Pianist,35000000,32519322,111854182
612,5/6/2005,House of Wax,35000000,32064800,70064800
613,10/19/2001,From Hell,35000000,31598308,68712365
614,6/1/2018,Adrift,35000000,31227655,61316385
615,8/15/2008,Mirrors,35000000,30691439,77220596
616,2/22/2002,Queen of the Damned,35000000,30307804,30307804
617,8/20/2010,Nanny McPhee and the Big Bang,35000000,29197642,97799865
618,1/25/2008,Untraceable,35000000,28687835,52649951
619,11/21/1990,Predator 2,35000000,28317513,54768418
620,9/23/2011,Abduction,35000000,28087155,86648359
621,12/5/1980,Flash Gordon,35000000,27107960,27107960
622,3/28/2008,Superhero Movie,35000000,26638520,73026302
623,2/12/1999,Blast from the Past,35000000,26613620,26613620
624,10/19/2012,Alex Cross,35000000,25888412,35426759
625,3/26/2004,Jersey Girl,35000000,25266129,37066129
626,11/21/1997,Midnight in the Garden of Good and Evil,35000000,25078937,25078937
627,9/16/2016,Bridget Jonesâs Baby,35000000,24139805,203555567
628,11/9/2001,Heist,35000000,23483357,28906817
629,12/25/1992,Hoffa,35000000,23365858,28391473
630,3/4/2016,Whiskey Tango Foxtrot,35000000,23083334,24915969
631,4/9/2004,Ella Enchanted,35000000,22913677,22913677
632,8/21/2015,Hitman: Agent 47,35000000,22467450,81967450
633,7/25/2008,The X-Files: I Want to Believe,35000000,20982478,68170792
634,8/24/2012,Premium Rush,35000000,20275446,31393201
635,1/18/2013,Broken City,35000000,19701164,34480045
636,8/19/2005,Valiant,35000000,19478106,64188387
637,2/23/2000,Wonder Boys,35000000,19389454,33422485
638,2/25/2005,Cursed,35000000,19294901,25114901
639,12/21/2007,Walk Hard: The Dewey Cox Story,35000000,18317151,20606053
640,9/20/2002,The Four Feathers,35000000,18306166,29882645
641,4/30/2010,Furry Vengeance,35000000,17630465,39340177
642,1/25/2013,Parker,35000000,17616641,48543388
643,9/17/2004,Wimbledon,35000000,16862585,41666476
644,9/15/2000,Bait,35000000,15325127,15471969
645,12/8/2000,Dungeons and Dragons,35000000,15185241,33771965
646,11/9/2007,Lions for Lambs,35000000,14998070,63211088
647,1/18/1991,Flight of the Intruder,35000000,14471440,14471440
648,5/27/2011,The Tree of Life,35000000,13305665,61721826
649,8/17/2001,American Outlaws,35000000,13264986,13601109
650,8/11/2006,Zoom,35000000,11989328,12506188
651,12/25/2001,The Shipping News,35000000,11405825,24405825
652,12/18/2009,The Young Victoria,35000000,11001272,31878891
653,3/28/2014,Sabotage,35000000,10508518,18376443
654,9/4/1998,Knock Off,35000000,10319915,10319915
655,9/11/2009,Whiteout,35000000,10275638,12254746
656,3/6/2015,Unfinished Business,35000000,10219501,12819501
657,9/30/2015,The Walk,35000000,10161183,61197045
658,11/22/2006,The Fountain,35000000,10144010,15461638
659,11/29/2013,Mandela: Long Walk to Freedom,35000000,8323085,29890402
660,12/5/2008,Punisher: War Zone,35000000,8050977,10157534
661,9/5/2003,The Order,35000000,7659747,11559747
662,11/10/2006,A Good Year,35000000,7459300,42064105
663,3/11/2016,The Brothers Grimsby,35000000,6864016,28721408
664,10/20/2017,The Snowman,35000000,6670765,43203413
665,11/6/2002,Femme Fatale,35000000,6630252,16830252
666,5/2/1997,Warriors of Virtue,35000000,6448817,6448817
667,9/26/2003,Luther,35000000,5781086,32736879
668,1/28/2011,Biutiful,35000000,5101237,24687524
669,2/21/1992,Radio Flyer,35000000,4651977,4651977
670,4/16/1993,Bound by Honor,35000000,4496583,4496583
671,4/22/2016,A Hologram for the King,35000000,4212494,11848058
672,2/28/1997,Smilla's Sense of Snow,35000000,2221994,2221994
673,10/3/1986,Playing for Keeps,35000000,2000000,2000000
674,1/1/1980,Lion of the Desert,35000000,1500000,1500000
675,4/19/1996,Le hussard sur le toit,35000000,1320043,1320043
676,11/24/1999,Ride With the Devil,35000000,630779,630779
677,9/14/2012,Stolen,35000000,289773,17967746
678,10/14/2011,Trespass,35000000,16816,786532
679,9/22/2006,Bandidas,35000000,0,19282590
680,3/13/2015,The Lovers,35000000,0,11106
681,12/31/2008,Black Water Transit,35000000,0,0
682,12/25/2011,The Darkest Hour,34800000,21443494,62831715
683,6/28/2017,Baby Driver,34000000,107825862,228104185
684,9/19/2014,The Maze Runner,34000000,102427862,348319861
685,4/10/2015,The Longest Ride,34000000,37446117,63802928
686,9/17/1993,The Age of Innocence,34000000,32014993,32014993
687,8/14/2009,Gake no ue no Ponyo,34000000,15090399,205312666
688,9/1/1999,Chill Factor,34000000,11263966,11263966
689,8/27/1999,The Astronaut's Wife,34000000,10672566,10672566
690,5/5/2000,I Dreamed of Africa,34000000,6543194,14291999
691,9/5/2014,Thunder and the House of Magic,34000000,4091,62582520
692,12/4/1981,Reds,33500000,50000000,50000000
693,12/11/1992,A Few Good Men,33000000,141340178,236500000
694,6/2/2000,Big Momma's House,33000000,117559438,173559438
695,3/16/2001,Exit Wounds,33000000,51758599,79958599
696,7/8/2016,Mike and Dave Need Wedding Dates,33000000,46009673,75909673
697,7/27/2012,Step Up Revolution,33000000,35074677,165552290
698,8/18/2006,Snakes on a Plane,33000000,34020814,62020814
699,4/16/2004,The Punisher,33000000,33664370,54533774
700,9/8/2000,The Watcher,33000000,28946615,47267829
701,4/27/2012,Safe,33000000,17142080,41495213
702,3/14/2008,Doomsday,33000000,11008770,21621188
703,4/23/1999,Pushing Tin,33000000,8408835,8408835
704,5/12/2006,Goal! The Dream Begins,33000000,4283255,27610873
705,7/31/2015,The Young and Prodigious T.S. Spivet,33000000,176847,357687
706,10/30/2015,Freaks of Nature,33000000,70958,70958
707,5/25/1983,Star Wars Ep. VI: Return of the Jedi,32500000,309205079,572705079
708,5/13/2011,Bridesmaids,32500000,169211718,289632023
709,12/10/2008,The Reader,32500000,34194407,112964875
710,4/26/2013,The Big Wedding,32500000,21819348,48425971
711,2/24/2012,Wanderlust,32500000,17288155,24159934
712,11/7/2003,Elf,32000000,173398518,220236410
713,7/5/1996,Phenomenon,32000000,104636382,152036382
714,6/12/2013,This is the End,32000000,101470202,126539117
715,1/18/2002,Snow Dogs,32000000,81150692,116898028
716,6/16/2006,Nacho Libre,32000000,80197993,99296462
717,11/23/1988,Scrooged,32000000,59450353,59450353
718,8/27/2010,Takers,32000000,57744720,70587268
719,4/1/2011,Source Code,32000000,54712227,140428499
720,9/10/1999,Stigmata,32000000,50041732,89441732
721,11/10/2000,Men of Honor,32000000,48814909,82339483
722,4/20/2018,I Feel Pretty,32000000,48795601,82608010
723,9/2/2005,The Transporter 2,32000000,43095856,88978458
724,2/18/2011,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450
725,1/15/1993,Alive,32000000,36299670,36299670
726,2/23/2007,The Number 23,32000000,35193167,77593167
727,12/14/1979,1941,32000000,34175000,94875000
728,10/21/2005,Dreamer: Inspired by a True Story,32000000,33022286,39498360
729,9/23/2005,A History of Violence,32000000,31493782,61477797
730,3/15/2013,The Incredible Burt Wonderstone,32000000,22537881,27392609
731,2/10/1995,The Quick and the Dead,32000000,18552460,18552460
732,4/30/2004,Laws of Attraction,32000000,17848322,29948322
733,9/3/2010,Going the Distance,32000000,17804299,43603990
734,10/22/1999,Bringing Out The Dead,32000000,16640210,16640210
735,3/19/2010,Repo Men,32000000,13942007,18195238
736,9/14/2007,Dragon Wars: D-War,32000000,10977721,79915361
737,9/6/1996,Bogus,32000000,4357406,4357406
738,3/26/1997,Cats Don't Dance,32000000,3588602,3588602
739,12/8/1999,Cradle Will Rock,32000000,2899970,2899970
740,12/15/2006,The Good German,32000000,1308696,6678033
741,12/31/2004,George and the Dragon,32000000,0,0
742,8/15/1979,Apocalypse Now,31500000,78800000,81250488
743,4/15/2016,Criminal,31500000,14708696,38771262
744,11/2/2012,Flight,31000000,93772375,160558438
745,12/29/1995,Mr. Hollandâs Opus,31000000,82582604,106282604
746,12/18/1985,Out of Africa,31000000,79096868,258210860
747,6/29/1979,Moonraker,31000000,70300000,210300000
748,3/7/2014,The Grand Budapest Hotel,31000000,59076019,164350409
749,7/29/2015,Vacation,31000000,58884188,101287415
750,7/18/1990,Arachnophobia,31000000,53208180,53208180
751,4/28/2000,Frequency,31000000,44983704,68079671
752,9/28/2001,Hearts in Atlantis,31000000,24185781,30885781
753,1/22/2010,Extraordinary Measures,31000000,12482741,15826984
754,10/20/1995,Get Shorty,30250000,72021008,115021008
755,6/8/1984,Ghostbusters,30000000,242212467,295212467
756,11/22/1995,Toy Story,30000000,191796233,364545516
757,12/27/2002,Chicago,30000000,170687518,306770545
758,6/25/1999,Big Daddy,30000000,163479795,228641283
759,8/10/2001,American Pie 2,30000000,145096820,286500000
760,2/10/2012,The Vow,30000000,125014030,197618160
761,6/10/1994,Speed,30000000,121248145,283200000
762,3/2/1990,The Hunt for Red October,30000000,120709866,200500000
763,8/16/2013,Lee Daniels' The Butler,30000000,116632095,177025498
764,9/29/2000,Remember the Titans,30000000,115654751,136706683
765,8/14/2009,District 9,30000000,115646235,212453431
766,6/18/2004,Dodgeball: A True Underdog Story,30000000,114326736,167791704
767,11/22/1991,The Addams Family,30000000,113502246,191502246
768,11/10/1995,Ace Ventura: When Nature Calls,30000000,108360063,212400000
769,8/3/2001,The Princess Diaries,30000000,108244774,165334774
770,3/5/1999,Analyze This,30000000,106885658,176885658
771,9/20/1996,The First Wives Club,30000000,105489203,181489203
772,12/15/2004,Million Dollar Baby,30000000,100492203,231928227
773,9/22/1995,Se7en,30000000,100125643,328125643
774,10/8/2003,Mystic River,30000000,90135191,156822020
775,12/18/2015,Sisters,30000000,87044645,106030660
776,11/10/1999,Pokemon: The First Movie,30000000,85744662,163644662
777,11/19/2004,SpongeBob SquarePants: The Movie,30000000,85416609,142051255
778,12/4/2009,Up in the Air,30000000,83823381,166842739
779,6/25/2004,The Notebook,30000000,81001787,116025023
780,4/10/2009,Hannah Montana the Movie,30000000,79576189,169173206
781,1/18/2008,27 Dresses,30000000,76808654,160247805
782,11/17/2000,Rugrats in Paris,30000000,76501438,103284813
783,8/18/2017,The Hitmanâs Bodyguard,30000000,75468583,172779292
784,12/25/1991,The Prince of Tides,30000000,74787599,74787599
785,8/12/2005,Four Brothers,30000000,74494381,92494381
786,12/23/1994,Legends of the Fall,30000000,66502573,160502573
787,9/28/2012,Looper,30000000,66486205,170466405
788,2/1/2013,Warm Bodies,30000000,66380662,115121608
789,12/13/2002,About Schmidt,30000000,65005217,107054484
790,1/17/2014,The Nut Job,30000000,64251538,122529966
791,2/16/2001,Down to Earth,30000000,64172251,71172251
792,8/4/1995,Babe,30000000,63658910,246100000
793,8/8/2012,Hope Springs,30000000,63536011,133085295
794,4/18/2008,Forgetting Sarah Marshall,30000000,63172463,105173042
795,10/8/2004,Friday Night Lights,30000000,61255921,61950770
796,11/17/1989,Harlem Nights,30000000,60857262,95857262
797,4/25/2008,Baby Mama,30000000,60494212,64170447
798,5/29/1998,Hope Floats,30000000,60110313,81529000
799,1/9/2009,Bride Wars,30000000,58715510,115150424
800,8/20/2004,Without a Paddle,30000000,58156435,65121280
801,5/20/2011,Midnight in Paris,30000000,56816662,162592828
802,10/5/2005,Wallace & Gromit: The Curse of the Were-Rabbit,30000000,56068547,197593152
803,12/21/2007,P.S. I Love You,30000000,53695808,155769678
804,9/23/2005,The Corpse Bride,30000000,53359111,114770654
805,5/14/2010,Letters to Juliet,30000000,53032453,82148538
806,4/6/2001,Blow,30000000,52990775,83282296
807,2/12/1999,Message in a Bottle,30000000,52880016,52880016
808,5/11/2018,Life of the Party,30000000,52691385,63084842
809,7/24/2015,Southpaw,30000000,52421953,94207861
810,6/9/1989,Star Trek V: The Final Frontier,30000000,52210049,70200000
811,7/28/2017,Atomic Blonde,30000000,51573925,98351438
812,7/3/2002,Like Mike,30000000,51432423,62432423
813,3/18/1994,Naked Gun 33 1/3: The Final Insult,30000000,51041856,51041856
814,12/7/2007,Atonement,30000000,50980159,129779728
815,5/24/1985,A View to a Kill,30000000,50327960,152627960
816,1/14/2005,Racing Stripes,30000000,49772522,89955540
817,9/18/2015,Sicario,30000000,46889293,84399017
818,9/22/1989,Black Rain,30000000,45892212,45892212
819,1/19/2018,Den of Thieves,30000000,44947622,79424321
820,4/13/2012,The Three Stooges,30000000,44338224,54052249
821,7/21/2000,Pokemon 2000,30000000,43746923,133946923
822,10/24/2014,John Wick,30000000,43037835,76235001
823,1/13/2006,Glory Road,30000000,42647449,42799060
824,4/24/2015,The Age of Adaline,30000000,42629776,69057415
825,8/6/2010,Step Up 3D,30000000,42400223,165889117
826,5/29/2009,Drag Me To Hell,30000000,42100625,91388487
827,4/13/2012,The Cabin in the Woods,30000000,42073277,70689968
828,9/19/2003,Secondhand Lions,30000000,42070939,47902566
829,11/10/2006,Stranger Than Fiction,30000000,40435190,53572822
830,4/8/2011,Hanna,30000000,40259119,65343694
831,8/16/2002,Blue Crush,30000000,40118420,51618420
832,10/19/2007,30 Days of Night,30000000,39568996,80276156
833,12/19/1986,Little Shop of Horrors,30000000,38747385,38747385
834,9/15/2006,Gridiron Gang,30000000,38432823,41457834
835,7/20/1988,Midnight Run,30000000,38413606,81613606
836,1/25/2008,Meet the Spartans,30000000,38233676,84646831
837,11/13/1987,The Running Man,30000000,38122000,38122000
838,9/13/2013,The Family,30000000,36918811,51078541
839,2/9/2018,The 15:17 to Paris,30000000,36250957,56096971
840,11/21/1997,Mortal Kombat: Annihilation,30000000,35927406,51327406
841,7/1/2011,Larry Crowne,30000000,35608245,61449135
842,10/18/2013,Carrie,30000000,35266619,82409520
843,4/7/2006,Take the Lead,30000000,34742066,65390493
844,3/2/2018,Death Wish,30000000,34017028,48578424
845,11/24/2010,Love and Other Drugs,30000000,32367005,102716321
846,6/3/2015,Entourage,30000000,32363404,46352925
847,6/1/2001,What's the Worst That Could Happen?,30000000,32267774,38462071
848,2/8/2013,Side Effects,30000000,32172757,66742138
849,9/9/2009,9,30000000,31749894,48559999
850,7/2/2014,Deliver Us from Evil,30000000,30577122,87956618
851,8/1/2014,Get on Up,30000000,30569935,33339868
852,4/27/2012,The Five-Year Engagement,30000000,28700285,61623819
853,4/2/2004,The Prince & Me,30000000,28165882,29356757
854,7/15/2011,Winnie the Pooh,30000000,26692846,50145607
855,5/15/1998,Bulworth,30000000,26528684,29203383
856,6/13/2003,Dumb and Dumberer: When Harry Met Lloyd,30000000,26214846,26214846
857,8/4/1995,Virtuosity,30000000,23998226,23998226
858,9/18/1998,One True Thing,30000000,23337196,26708196
859,2/4/2011,Sanctum,30000000,23209310,104283753
860,7/21/2006,My Super Ex-Girlfriend,30000000,22530295,60772856
861,8/25/2017,Ballerina,30000000,21858070,96911009
862,9/17/2004,Mr. 3000,30000000,21800302,21827296
863,11/19/2010,The Next Three Days,30000000,21148651,67255916
864,8/6/2004,Little Black Book,30000000,20422207,21758371
865,1/19/2005,Assault On Precinct 13,30000000,20040895,36040895
866,10/4/2013,Runner Runner,30000000,19316646,60512680
867,2/6/1998,The Replacement Killers,30000000,19035741,19035741
868,4/28/2017,Baahubali 2: The Conclusion,30000000,18985794,263502914
869,3/3/2006,Ultraviolet,30000000,18522064,30962112
870,10/21/2005,North Country,30000000,18324242,23676771
871,8/19/2011,Fright Night,30000000,18298649,40520649
872,10/9/2015,Steve Jobs,30000000,17766658,35579007
873,7/17/2002,Eight Legged Freaks,30000000,17266505,36722311
874,7/19/1996,Fled,30000000,17192205,19892205
875,6/4/2010,Splice,30000000,17010170,28542494
876,4/18/2008,88 Minutes,30000000,16930884,32955399
877,4/9/2004,The Whole Ten Yards,30000000,16323969,26323969
878,8/1/1986,Howard the Duck,30000000,16295774,16295774
879,10/24/2008,Pride and Glory,30000000,15740721,43440721
880,8/26/2005,The Cave,30000000,15007991,27147991
881,4/30/2004,Godsend,30000000,14334645,16910708
882,6/20/2003,Alex & Emma,30000000,14208384,15358583
883,9/3/2004,Wicker Park,30000000,13001257,21577076
884,12/25/2005,The New World,30000000,12712093,26184400
885,6/29/2007,Evening,30000000,12406646,12885574
886,1/18/2013,The Last Stand,30000000,12050299,48330757
887,1/15/1999,In Dreams,30000000,12017369,12017369
888,3/12/1999,Wing Commander,30000000,11578022,11578022
889,1/12/2001,Antitrust,30000000,10965209,17865209
890,3/8/2013,Dead Man Down,30000000,10895295,19599974
891,4/29/2011,Hoodwinked Too: Hood vs. Evil,30000000,10143779,23353111
892,4/10/2009,Dragonball Evolution,30000000,9362785,58228460
893,9/24/2004,First Daughter,30000000,9055010,10419084
894,9/9/2005,An Unfinished Life,30000000,8535575,18535575
895,12/25/2009,The Imaginarium of Doctor Parnassus,30000000,7689607,64352607
896,1/14/2011,Barney's Version,30000000,7502560,8845575
897,9/20/2002,Trapped,30000000,6916869,6916869
898,6/1/1984,Once Upon a Time in America,30000000,5321508,5575648
899,1/22/1999,Gloria,30000000,4167493,4967493
900,9/21/2007,The Assassination of Jesse James by the Coward Robert Ford,30000000,3909149,15313631
901,12/29/2004,The Merchant of Venice,30000000,3765585,18765585
902,4/2/2003,The Good Thief,30000000,3517797,6460758
903,8/17/2005,Supercross,30000000,3102550,3252550
904,12/29/2006,Miss Potter,30000000,3005605,35891257
905,5/5/2006,Wu ji,30000000,669625,35869934
906,9/23/2011,Machine Gun Preacher,30000000,538690,3721988
907,2/2/2018,Bilal: A New Breed of Hero,30000000,490973,648599
908,6/15/2007,DOA: Dead or Alive,30000000,480314,7755686
909,2/19/2010,Le Petit Nicolas,30000000,201857,52339566
910,10/7/2011,Xinhai geming,30000000,135739,8593154
911,2/21/2008,Genghis Khan: To the Ends of the Earth and Sea,30000000,3892,4874498
912,1/30/2015,Wild Card,30000000,3200,929157
913,6/5/2015,United Passions,30000000,918,168832
914,12/31/2010,Konferenz der Tiere,30000000,0,53048539
915,12/1/2015,Grace of Monaco,30000000,0,25199891
916,12/14/2007,Goodbye Bafana,30000000,0,2717302
917,3/8/2016,Savva. Serdtse voyna,30000000,0,1841369
918,12/31/2013,Space Pirate Captain Harlock,30000000,0,143490
919,12/31/2003,Ripley's Game,30000000,0,0
920,2/24/2017,Collide,29200000,2280004,5284998
921,5/15/2015,Pitch Perfect 2,29000000,184296230,287641616
922,11/18/2005,Walk the Line,29000000,119519402,187707495
923,4/8/2016,The Boss,29000000,63077560,78652395
924,12/27/1995,Twelve Monkeys,29000000,57141459,168841459
925,9/12/2003,Once Upon a Time in Mexico,29000000,56330657,97413527
926,4/14/2000,Keeping the Faith,29000000,37036404,45336404
927,8/18/2017,Logan Lucky,29000000,27778642,43451152
928,8/12/2016,Florence Foster Jenkins,29000000,27383770,56017691
929,2/13/1998,The Borrowers,29000000,22619589,54045832
930,12/5/2008,Frost/Nixon,29000000,18622031,28452945
931,11/12/2004,Seed of Chucky,29000000,17016190,24716190
932,8/23/2002,Serving Sara,29000000,16930185,20146150
933,12/31/2002,Confessions of a Dangerous Mind,29000000,16007718,33013805
934,8/26/2009,Taking Woodstock,29000000,7460204,10066366
935,11/6/1987,Cry Freedom,29000000,5899797,25899797
936,1/9/2009,"Che, Part 1: The Argentine",29000000,1733532,1733532
937,9/24/1999,Mumford,28700000,4559569,4559569
938,3/4/2005,The Jacket,28500000,6301131,15452978
939,11/11/1992,Aladdin,28000000,217350219,504050219
940,5/23/1984,Indiana Jones and the Temple of Doom,28000000,179880271,333080271
941,8/14/2015,Straight Outta Compton,28000000,161197785,202182981
942,7/21/2017,Girls Trip,28000000,115108515,140886353
943,11/20/1998,The Rugrats Movie,28000000,100494685,140894685
944,7/15/1988,Die Hard,28000000,81350242,139109346
945,4/6/2001,Along Came a Spider,28000000,74058698,105159085
946,11/1/2017,A Bad Moms Christmas,28000000,72110659,127710659
947,2/14/2013,Safe Haven,28000000,71399120,94050951
948,12/11/2015,The Big Short,28000000,70259870,133162752
949,11/7/2008,Role Models,28000000,67300955,94500826
950,10/10/2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,66954149,101379287
951,2/6/2004,Miracle,28000000,64378093,64474705
952,1/28/2013,Last Vegas,28000000,63914167,112914167
