,Genre,Language,Nudity,Rating,Sex,Title,Violence
5669,Mystery,Light,Light,R,Light,Incendies,Heavy
5670,Thriller,Medium,Medium,R,Heavy,The Girl With The Dragon Tattoo (2011),Heavy
5671,Documentary,Medium,None,R,Light,Page One: Inside The New York Times,Medium
5672,Comedy,Medium,Light,R,Medium,Everything Must Go,Light
5673,Action,Medium,Light,PG-13,Light,The Dark Knight Rises,Medium
5674,Comedy,Heavy,Medium,R,Medium,Ted,Medium
5675,Family,None,Light,PG,None,Ice Age: Continental Drift,Light
5676,Science Fiction,Light,None,PG-13,None,The Amazing Spider-Man,Medium
5677,Comedy,Heavy,Heavy,R,Heavy,Magic Mike,Light
5678,Horror,Medium,Light,R,Medium,Abraham Lincoln: Vampire Hunter,Heavy
5679,Action,None,Light,PG,None,Brave,Medium
5680,Drama,Heavy,Light,PG-13,Light,Cassandra’S Dream,Light
5681,Animated,None,None,** CHRISTIAN DVD GUIDE **,None,The William Booth Story,Light
5682,Drama,None,Light,R,Light,The Son Of No One,None
5683,Documentary,Light,Medium,Christian DVD Guide,Medium,Freedom Of What?Cott:  A Documentary,None
5684,Thriller,Medium,None,PG-13,Light,The Double,Medium
5685,Thriller,Heavy,Medium,R,Medium,Tinker Tailor Soldier Spy,Heavy
5686,Drama,Light,Light,R,Medium,W.E.,Medium
5687,Drama,Heavy,Heavy,NC-17,Heavy,Shame,Heavy
5688,Gangster Movie,Heavy,Medium,R,Medium,Outrage,Heavy
5689,Drama,Heavy,Medium,R,Heavy,Rampart,Medium
5690,Dramas,Heavy,Light,R,Light,My Week With Marilyn,None
5691,Science Fiction,Light,Light,PG-13,Medium,"The Twilight Saga: Breaking Dawn, Part 1",Medium
5692,Drama,Medium,None,R,Medium,Oranges And Sunshine,Light
5693,Thriller,Light,Medium,R,Medium,The Heir Apparent:  Largo Winch,Heavy
5694,Drama,Heavy,Light,Not Rated,Light,Janie Jones,Light
5695,Drama,Heavy,Heavy,R,Heavy,Weekend,None
5696,Drama,Medium,Medium,R,Medium,Melancholia,Light
5697,Action,Light,Light,PG-13,Light,Detective Dee And The Mystery Of The Phantom Flame,Medium
5698,Thriller,Medium,Heavy,R,Heavy,The Skin I Live In,Heavy
5699,Adventure,None,Medium,R,Light,Immortals,Heavy
5700,Drama,Medium,Light,Not Rated,Light,A Million Colours,Heavy
5701,Drama,Light,None,PG,None,The Greening Of Whitney Brown,Light
5702,Drama,Heavy,Medium,R,Medium,The Rum Diary,Medium
5703,Comedy,Heavy,Light,R,Medium,Kevin Hart: Laugh At My Pain,Light
5704,Drama,Heavy,Light,R,Light,Margin Call,None
5705,Drama,Heavy,None,Not Rated,Medium,My Afternoons With Margueritte,Light
5706,Comedy,Light,Light,PG,None,Johnny English Reborn,Light
5707,Thriller,Heavy,Light,R,Light,Trespass (2011),Heavy
5708,Music documentary,Heavy,Light,Not Rated,None,Pearl Jam Twenty,Light
5709,Drama,Heavy,Medium,R,Heavy,Margaret,Medium
5710,Drama,Light,None,PG,None,Snowmen,Light
5711,,Heavy,Medium,R,Heavy,Dirty Girl,Medium
5712,Comedy,Heavy,Light,PG-13,Light,Griff The Invisible,Medium
5713,Drama,None,None,Not Rated,None,The Penny,Medium
5714,War Movies,Light,Light,PG-13,None,Gods And Generals (Dvd Re-Release),Medium
5715,Drama,Light,Light,Not Rated,None,The Way Back Home,Light
5716,Mystery,Heavy,None,R,Light,Zodiac,Medium
5717,Comedy Thriller,Heavy,None,R,Light,You Kill Me,Medium
5718,Comedy,Light,None,PG-13,Light,Year Of The Dog,Light
5719,Historical Drama,Heavy,None,R,Light,The Wind That Shakes The Barley,Heavy
5720,Comedy,Heavy,Light,PG-13,Light,Wild Hogs,Medium
5721,Comedy,Heavy,Medium,PG-13,Heavy,Who’S Your Caddy?,Light
5722,Comedy,Heavy,Light,PG-13,Light,The Wendell Baker Story,Light
5723,Police Thriller,Heavy,Medium,R,Medium,We Own The Night,Heavy
5724,Police Thriller,Heavy,Medium,R,Medium,War,Heavy
5725,Comedy,Heavy,Light,PG-13,Medium,Waitress,Light
5726,Comedy,Light,None,PG,Light,Vitus,Light
5727,Comedy,Medium,None,PG-13,Light,The Valet,None
5728,Horror,Heavy,Medium,R,None,Vacancy,Heavy
5729,Family,Light,Light,PG,None,Underdog,Light
5730,Drama,None,None,PG,Light,The Ultimate Gift,None
5731,Comical Drama,Heavy,Light,PG-13,Light,Tyler Perry’S Why Did I Get Married?,Light
5732,Drama,Heavy,None,R,None,Two Weeks,None
5733,Science Fiction Thriller,Heavy,None,PG-13,Light,Transformers,Medium
5734,Drama,Heavy,Medium,R,Medium,Trade,Medium
5735,Animated,None,None,PG,None,Tmnt,Medium
5736,Thriller,None,None,PG-13,None,Thr3E,Medium
5737,Drama,Heavy,Light,PG-13,Light,This Christmas,Light
5738,Drama,Heavy,Light,R,None,Things We Lost In The Fire,Light
5739,Comedy,Heavy,Medium,R,Heavy,The Ten,Light
5740,Animated,None,Light,PG,None,The Ten Commandments,Light
5741,Drama,Heavy,Light,R,Medium,Talk To Me,Medium
5742,Comedy,Medium,Light,PG-13,Light,Sydney White,Light
5743,Animated Comedy,Light,None,PG,None,Surf’S Up,Light
5744,Comedy,Heavy,Heavy,R,Medium,Superbad,Medium
5745,Drama,Light,Light,NR,Light,Strike,Medium
5746,Drama,Heavy,Light,PG-13,Heavy,Stomp The Yard,Medium
5747,Drama,Medium,None,R,Medium,Stephanie Daley,Medium
5748,Comical Drama,Medium,Light,PG-13,Medium,Starter For Ten,Light
5749,Science Fiction,Light,Light,PG-13,Light,Stardust,Medium
5750,Adventure Thriller,Light,Light,PG-13,None,Spider-Man 3,Medium
5751,Comedy,Heavy,Light,R,Medium,Southland Tales,Medium
5752,Thriller,Heavy,Medium,R,Light,Smokin’ Aces,Heavy
5753,Thriller,Heavy,Medium,R,Medium,Slow Burn,Medium
5754,Mystery,Heavy,None,R,Medium,Sleuth,Medium
5755,Horror,Medium,Light,PG-13,Light,Skinwalkers,Medium
5756,Drama,Heavy,Light,R,Medium,Sing Now Or Forever Hold Your Peace,Light
5757,Comedy,Medium,Medium,PG-13,Medium,The Simpson’S Movie,Medium
5758,Drama,None,Heavy,R,Heavy,Silk,Light
5759,Documentary,Light,Light,PG-13,None,Sicko,Light
5760,Antimated,Light,Light,PG,Light,Shrek The Third,Light
5761,Documentary,Medium,None,PG,Medium,Show Business,Light
5762,Action Thriller,Heavy,Light,R,Light,Shooter,Heavy
5763,Action,Heavy,Medium,R,Heavy,Shoot’Em Up,Heavy
5764,Horror,Heavy,Medium,R,Light,Severance,Heavy
5765,Drama,None,Light,R,Light,September Dawn,Medium
5766,Horror,Heavy,Heavy,R,Medium,Saw Iv,Heavy
5767,Drama,Heavy,Light,R,Medium,The Savages,Light
5768,Comedy,Medium,Light,PG-13,Medium,The Salon,Light
5769,Police Thriller,Heavy,Medium,PG-13,Light,Rush Hour 3,Medium
5770,Drama,Heavy,Light,PG-13,None,Resurrecting The Champ,Medium
5771,Action Thriller,Heavy,Light,R,Light,Resident Evil: Extinction,Heavy
5772,Drama,Heavy,Light,R,Light,Reservation Road,Light
5773,War Drama,Heavy,Light,PG-13,None,Rescue Dawn,Medium
5774,Comedy,Heavy,Medium,R,Heavy,Reno 911!: Miami,Medium
5775,Thriller,Medium,Light,R,Light,Rendition,Heavy
5776,Drama,Heavy,Light,R,Light,Reign Over Me,Light
5777,Sports Thriller,Heavy,Medium,PG-13,Light,Redline,Medium
5778,War Drama,Heavy,Medium,R,Medium,Redacted,Heavy
5779,Supernatural Horror,Medium,Light,R,Medium,The Reaping,Medium
5780,Family,Light,None,G,None,Ratatouille,Light
5781,Horror Thriller,Heavy,Light,R,Light,Primeval,Heavy
5782,Drama,Heavy,Light,PG,None,Pride,Light
5783,Drama,Medium,Light,PG-13,Light,Premonition,Light
5784,Documentary,None,None,NR,None,The Pixar Story,None
5785,Action Pirate Thriller,Light,Light,PG-13,None,Pirates Of The Caribbean: At World’S End,Medium
5786,Thriller,Heavy,Medium,R,Medium,Perfect Stranger,Medium
5787,Drama,Heavy,Light,R,Medium,Paris Je T’Aime,Heavy
5788,Animated,None,Medium,R,Light,Paprika,Medium
5789,Horror,Heavy,None,R,Medium,P2,Heavy
5790,Musical,Heavy,None,R,None,Once,None
5791,Drama,Light,Medium,R,Medium,Om Shanti Om,Medium
5792,Action,Heavy,Light,PG-13,Light,Ocean’S Thirteen,Light
5793,Historical Drama,Light,None,PG-13,None,O Jerusalem,Medium
5794,Thriller,Heavy,Medium,R,Medium,The Number 23,Heavy
5795,Comedy,Heavy,Medium,PG-13,Light,Norbit,Medium
5796,Historical Epic,Light,Light,R,None,Nomad,Heavy
5797,Drama,Light,None,PG,Light,Noelle,Light
5798,Drama,Medium,None,PG,Light,No Reservations,None
5799,Thriller,Medium,Light,R,None,No Country For Old Men,Heavy
5800,Drama,Heavy,Light,R,Medium,The Nines,Light
5801,Science Fiction Thriller,Medium,Light,PG-13,Light,Next,Medium
5802,Comedy,Heavy,Light,PG-13,Light,The Nanny Diaries,Light
5803,Mystery,Light,None,PG,Light,Nancy Drew,Light
5804,Drama,Light,Medium,PG-13,Medium,The Namesake,None
5805,Documentary,Light,Medium,PG-13,Light,My Kid Could Paint That,None
5806,Comedy,Medium,None,PG-13,Light,My Best Friend,Light
5807,Romantic Comedy,Medium,Light,PG-13,Light,Music And Lyrics,None
5808,Comedy,Heavy,None,PG-13,Medium,Mr. Woodcock,Medium
5809,Science Fiction,None,None,G,None,Mr. Magorium’S Wonder Emporium,None
5810,Thriller,Heavy,Medium,R,Medium,Mr. Brooks,Heavy
5811,Comedy,None,Light,G,None,Mr. Bean’S Holiday,Light
5812,Comedy,Light,Light,PG-13,Light,Moliere,Light
5813,Horror,Heavy,None,R,None,The Mist,Heavy
5814,Biographical Adventure Fantasy,None,Light,PG,None,"Milarepa: Magician, Murderer, Saint",Medium
5815,Drama,Medium,Light,R,Light,A Mighty Heart,Light
5816,Thriller,Heavy,Light,R,Medium,Michael Clayton,Medium
5817,Animated,None,None,G,None,Meet The Robinsons,Light
5818,Drama,Medium,None,PG,None,The Martian Child,Light
5819,Comedy,Heavy,Medium,R,Medium,Margot At The Wedding,Light
5820,Drama,None,Heavy,NC-17,Heavy,"Lust, Caution",Heavy
5821,Drama,Light,None,PG-13,Light,Lucky You,Light
5822,Drama,Light,Medium,R,Medium,Love In The Time Of Cholera,Medium
5823,Thriller,Heavy,Light,R,Light,The Lookout,Medium
5824,Drama,Light,Medium,R,Medium,The Lives Of Others,Light
5825,Action Thriller,Heavy,None,PG-13,Light,Live Free Or Die Hard,Heavy
5826,Thriller,None,None,PG,None,The List,None
5827,Drama,Heavy,None,R,None,Lions For Lambs,Medium
5828,Comedy,Heavy,Light,PG-13,Light,License To Wed,Light
5829,Drama,None,None,PG-13,None,The Last Sin Eater,Medium
5830,Science Fiction,Light,None,PG,None,The Last Mimzy,None
5831,Action Adventure Drama,None,Light,PG-13,Light,The Last Legion,Medium
5832,Comedy,Light,None,PG-13,Light,Lars And The Real Girl,Light
5833,Drama,Medium,Light,PG-13,None,Ladron Que Roba A Ladron,Light
5834,Drama,Medium,Medium,PG-13,Medium,La Vie En Rose,Light
5835,Comedy,Heavy,Medium,R,Heavy,Knocked Up,None
5836,Drama,Light,Light,PG-13,Light,The Kite Runner,Medium
5837,Comedy,Heavy,Light,PG-13,Medium,Kickin It Old Skool,Medium
5838,Thriller,Heavy,Light,R,Medium,Joshua,Light
5839,Drama,Heavy,Heavy,R,Medium,Jindabyne,Medium
5840,Documentary,None,None,PG,None,Jimmy Carter Man From Plains,Light
5841,Musical,Heavy,Light,NR,Medium,Jhoom Barabar Jhoom,None
5842,Drama,Light,Medium,PG-13,Medium,The Jane Austen Book Club,None
5843,Thriller,Heavy,Light,PG-13,Light,The Invisible,Medium
5844,Science Fiction Thriller,Light,Light,PG-13,None,The Invasion,Medium
5845,Drama,Heavy,Heavy,R,Light,Into The Wild,Medium
5846,Drama,Heavy,None,R,Medium,Interview,Light
5847,Drama,Heavy,Medium,R,Medium,In The Valley Of Elah,Heavy
5848,Documentary,Light,None,PG,None,In The Shadow Of The Moon,Light
5849,Drama,Medium,None,PG-13,Light,In The Land Of Women,Light
5850,Thriller,Heavy,Medium,R,Heavy,Illegal Tender,Heavy
5851,Musical,Heavy,Heavy,PG-13,Medium,I’M Not There,Light
5852,Science Fiction Comedy,Medium,None,PG,None,I’Ll Believe You,Light
5853,Comedy,Heavy,Light,R,Light,I Think I Love My Wife,Light
5854,Comedy,Heavy,Medium,PG-13,Medium,I Now Pronounce You Chuck And Larry,Light
5855,Horror,Heavy,Medium,R,Heavy,I Know Who Killed Me,Heavy
5856,Science Fiction Thriller,Medium,Light,PG-13,None,I Am Legend,Heavy
5857,Satirical Political Thriller,Heavy,Medium,R,Light,The Hunting Party,Heavy
5858,Comedy,Medium,Light,PG-13,Medium,Hot Rod,Medium
5859,Comedy,Heavy,None,R,Light,Hot Fuzz,Heavy
5860,Horror,Heavy,Heavy,R,Heavy,Hostel: Part Ii,Heavy
5861,Drama,Heavy,Light,R,Light,Home Of The Brave,Heavy
5862,Comedy,Heavy,Light,R,Medium,Hollywood Dreams,None
5863,Drama,Medium,Light,R,Light,Holly,Medium
5864,Drama,Heavy,Light,R,Light,The Hoax,Light
5865,Action,Medium,Medium,R,Light,Hitman,Heavy
5866,Thriller,Heavy,Light,R,Light,The Hitcher,Heavy
5867,Horror,Heavy,Medium,R,Medium,The Hills Have Eyes Ii,Heavy
5868,Comedy,Heavy,Heavy,R,Heavy,The Heartbreak Kid,Light
5869,Fantasy,None,None,PG-13,None,Harry Potter And The Order Of The Phoenix,None
5870,Animated,Light,None,PG,None,Happily N’Ever After,Light
5871,Thriller,Light,Light,R,Light,Hannibal Rising,Heavy
5872,Horror,Heavy,Heavy,R,Medium,Halloween,Heavy
5873,Musical,Medium,None,PG,Light,Hairspray,Light
5874,Drama,Light,None,NR,Light,Guru,Light
5875,Thriller,Heavy,Medium,R,Medium,Grindhouse,Heavy
5876,Drama,None,Light,PG-13,Light,The Great Debaters,Medium
5877,Drama,Medium,Light,PG-13,Medium,Gray Matters,None
5878,Drama,Medium,Light,PG-13,Light,Gracie,Light
5879,Drama,Medium,None,PG-13,None,Grace Is Gone,Light
5880,Drama,None,Heavy,R,Medium,Goya’S Ghosts,Heavy
5881,Comedy,Heavy,Heavy,R,Heavy,Good Luck Chuck,Medium
5882,Mystery,Heavy,Light,R,Light,"Gone, Baby, Gone",Heavy
5883,Drama,Light,Medium,PG-13,None,The Golden Door,Light
5884,Thriller,Medium,Light,PG-13,None,Ghost Rider,Medium
5885,Drama,Medium,None,PG-13,Light,Georgia Rule,Light
5886,Drama,None,Light,PG,Light,"Gandhi, My Father",Medium
5887,Comedy,None,Light,PG,None,The Game Plan,Light
5888,Drama,Heavy,None,PG-13,None,Freedom Writers,Medium
5889,Comedy,Light,Light,PG,None,Fred Claus,Medium
5890,Thriller,Medium,None,R,Light,Fracture,Medium
5891,Comedy,None,None,PG,None,Firehouse Dog,Light
5892,Drama,Medium,Light,PG,None,The Final Season,Light
5893,Drama,Heavy,Heavy,R,Heavy,Feast Of Love,Light
5894,Comedy Thriller,Medium,Light,R,Light,Fay Grim,Light
5895,Drama,Heavy,Medium,R,Light,Factory Girl,Light
5896,Comedy,Heavy,Light,PG-13,Heavy,The Ex,Medium
5897,Comedy,Heavy,Light,R,Light,Everything’S Gone Green,None
5898,Drama,Light,Light,PG-13,Light,Evening,Light
5899,Comedy,Light,None,PG,None,Evan Almighty,Light
5900,Comedy,Heavy,Medium,PG-13,Medium,Epic Movie,Medium
5901,Science Fiction,None,None,PG,None,Enchanted,Medium
5902,Drama,Light,Medium,PG-13,Light,Elizabeth: The Golden Age,Heavy
5903,Drama,Heavy,Light,R,Medium,El Cantante,Medium
5904,Drama,None,Light,NR,Light,Eklavya – The Royal Guard,Light
5905,Thriller,Heavy,Heavy,R,Medium,Eastern Promises,Heavy
5906,Comedy,Heavy,Light,R,Light,Eagle Vs Shark,Light
5907,Action Thriller,Medium,None,PG-13,None,Dragon Wars: D-War,Medium
5908,Action,Medium,Medium,PG,Light,Doa: Dead Or Alive,Heavy
5909,Thriller,Medium,Light,PG-13,Light,Disturbia,Medium
5910,Drama,Heavy,Medium,R,Medium,Diggers,Light
5911,Comedy,Heavy,Light,PG-13,Light,Delta Farce,Medium
5912,Comedy,Heavy,Medium,R,Medium,Dedication,None
5913,Drama,Light,Medium,PG-13,Light,December Boys,Light
5914,Thriller,Heavy,Light,R,None,Death Sentence,Heavy
5915,Comedy,Medium,Light,R,Light,The Darjeeling Limited,Light
5916,Comedy,Medium,None,PG-13,Light,Dan In Real Life,Light
5917,Drama,Medium,Light,PG-13,Light,Daddy’S Little Girls,Light
5918,Comedy,Light,None,PG,None,Daddy Day Camp,Light
5919,Drama,Medium,None,PG-13,Light,Constellation,Light
5920,Thriller,Heavy,None,R,Light,The Condemned,Heavy
5921,Sports Comedy,Heavy,Light,PG-13,Heavy,The Comebacks,Medium
5922,Comedy,Heavy,Light,R,Light,Colour Me Kubrick: A True…Ish Story,Light
5923,Comedy,Medium,Light,PG-13,Light,Code Name: The Cleaner,Light
5924,Thriller,Heavy,Light,R,Light,Civic Duty,Light
5925,Comedy,Heavy,Light,PG-13,Heavy,Catch And Release,Light
5926,Horror,Heavy,Heavy,R,Medium,Bug,Heavy
5927,Comedy,Heavy,Light,R,Medium,The Brothers Solomon,Light
5928,Drama,Heavy,Light,R,Medium,Brooklyn Rules,Heavy
5929,Science Fiction,Light,None,PG,None,Bridge To Terabithia,Light
5930,Drama,Medium,Light,PG-13,Medium,Breach,Light
5931,Thriller,Heavy,Medium,R,Medium,The Brave One,Heavy
5932,Comedy,Medium,None,PG,None,Bratz,Light
5933,Thriller,Heavy,None,PG-13,None,The Bourne Ultimatum,Heavy
5934,Horror,Light,Light,PG-13,Light,Blood And Chocolate,Heavy
5935,Comedy,Heavy,Light,PG-13,Medium,Blades Of Glory,Heavy
5936,Drama,Heavy,Medium,R,Heavy,Black Snake Moan,Medium
5937,Drama,Heavy,Heavy,R,Medium,Black Book,Heavy
5938,Drama,Medium,Light,R,None,Beyond The Gates,Heavy
5939,Animated,Light,Medium,PG-13,Light,Beowulf,Heavy
5940,Drama,Light,None,PG-13,None,Bella,Light
5941,Thriller,Heavy,Medium,R,Medium,Before The Devil Knows You’Re Dead,Heavy
5942,Familuy,None,None,PG,None,Bee Movie,Light
5943,Drama,Light,Light,PG,Light,Becoming Jane,None
5944,Comedy,Medium,Medium,PG-13,Medium,Because I Said So,Light
5945,Comedy,Medium,Light,PG-13,Medium,Balls Of Fury,Medium
5946,Drama,Light,None,PG-13,Light,Away From Her,None
5947,Drama,Light,None,PG-13,Light,August Rush,Light
5948,Drama,Light,None,PG,None,The Astronaut Farmer,Light
5949,Western,Medium,Light,R,Light,The Assassination Of Jesse James By The Coward Robert Ford,Heavy
5950,Fantasy,Light,Light,PG,None,Arthur And The Invisibles,Light
5951,Comedy,Light,None,PG,Light,Are We Done Yet?,Light
5952,Animal Adventure Drama,None,None,PG,Light,Arctic Tale,Light
5953,Animated Comedy,Heavy,Light,R,Light,Aqua Teen Hunger Force: The Movie,Heavy
5954,Musical,Medium,Light,PG-13,Light,Antonia,Medium
5955,Thriller,Heavy,Medium,R,Medium,American Gangster,Heavy
5956,Drama,Light,None,PG,None,Amazing Grace,Light
5957,Family,None,None,PG,None,Alvin And The Chipmunks,Light
5958,Drama,Heavy,Medium,R,Medium,Alpha Dog,Medium
5959,Drama,Light,Medium,R,Light,After The Wedding,Light
5960,Drama,Heavy,Light,R,Medium,Adam’S Apples,Heavy
5961,Musical,Heavy,Heavy,PG-13,Heavy,Across The Universe,Medium
5962,Horror,Heavy,Heavy,R,None,The Abandoned,Heavy
5963,War Movie,Light,Medium,R,Medium,300,Heavy
5964,Horror,Heavy,None,R,None,30 Days Of Night,Heavy
5965,Western,Heavy,Medium,R,Light,3:10 To Yuma,Heavy
5966,Horror,Heavy,Medium,R,Medium,28 Weeks Later,Heavy
5967,Comedy,Heavy,Heavy,R,Heavy,2 Days In Paris,Light
5968,Horror,Heavy,Medium,PG-13,None,1408,Heavy
5969,Comedy,Medium,None,NR,None,12:08 East Of Bucharest,None
5970,Documentary,Light,None,PG,None,The 11Th Hour,Light
5971,Science Fiction,Light,None,PG,None,The Seeker: The Dark Is Rising,Medium
5972,Drama,None,None,NR,Light,The Wager,Light
5973,Drama,Heavy,Light,PG-13,Light,Cassandra’S Dream,Light
5974,Sunday School Curriculum Series,None,None,Not Rated,None,Pair O’Bulls,Light
5975,Documentary,None,Light,Not Rated,None,The Birth Of Freedom,Light
5976,Family,Light,None,PG,None,Bigfoot,None
5977,Comedy,Light,Light,PG-13,Light,Other End Of The Line,Light
5978,Drama,Heavy,Light,R,Light,Che,Medium
5979,Horror,Heavy,None,R,None,Splinter,Heavy
5980,Drama,Heavy,Light,R,None,Jcvd,Medium
5981,Drama,Light,None,PG-13,Medium,The World Unseen,None
5982,Drama,Medium,Light,NR,Medium,A Christmas Tale,Light
5983,Musical,Medium,Light,NR,Light,Bachna Ae Haseeno,Light
5984,Drama,Heavy,Heavy,R,Medium,"Synecdoche, New York",Light
5985,Drama,Light,None,PG-13,Light,I’Ve Loved You So Long,None
5986,Drama,None,Light,PG,None,Ballet Shoes,None
5987,Comedy,Heavy,Medium,NR,Medium,Filth And Wisdom,Medium
5988,Martial Arts Drama,Light,None,TBD,Light,Ashes Of Time Redux,Medium
5989,Drama,Heavy,Medium,NR,Medium,Save Me,Medium
5990,Horror,Medium,None,PG-13,Light,The Haunting Of Molly Hartley,Medium
5991,Comedy,Medium,Light,PG-13,Light,Breakfast With Scot,Light
5992,Comedy,Heavy,Light,R,Light,Happy-Go-Lucky,Light
5993,Drama,Heavy,Light,R,Medium,Rachel Getting Married,Light
5994,Western,Heavy,Medium,R,Light,Appaloosa,Medium
5995,Comedy,Heavy,Light,PG-13,Light,An American Carol,Medium
5996,Drama,Light,Light,PG-13,Light,The Boy In The Striped Pajamas,Light
5997,Drama,Light,Medium,PG-13,Heavy,Hounddog,Heavy
5998,Comedy,Heavy,Heavy,R,Heavy,Sex Drive,Light
5999,Dramatic Comedy,Heavy,Light,PG-13,Light,Nothing Like The Holidays,Light
6000,Action,Heavy,Medium,PG-13,Light,Beer For My Horses,Medium
6001,Drama,Light,Medium,NR,Medium,The Memory Thief,Medium
6002,Drama,Light,Light,NR,Light,Love Comes Lately,Light
6003,Drama,Heavy,Light,R,Light,Humboldt County,Light
6004,Biography,Light,Light,PG,Light,Billy: The Early Years,Light
6005,Drama,Heavy,Light,NR,None,Ballast,Light
6006,Drama,Medium,Light,R,Light,Slumdog Milionaire,Medium
6007,Police Drama,Heavy,Medium,R,Medium,Pride And Glory,Heavy
6008,Drama,Heavy,Light,R,None,Changeling,Heavy
6009,Thriller,Heavy,Medium,R,Medium,Rocknrolla,Heavy
6010,Drama,Heavy,None,R,Medium,The Lucky Ones,Light
6011,Drama,Light,Light,PG-13,Light,Nights In Rodanthe,None
6012,Comedy,Medium,Medium,R,Heavy,Towelhead,Light
6013,Drama,Medium,Medium,PG-13,Medium,Vicky Cristina Barcelona,Light
6014,Comedy,Light,Light,PG-13,Light,Sixty Six,None
6015,Historical Drama,Heavy,Light,PG-13,Light,Bottle Shock,Light
6016,Drama,Medium,Medium,R,Heavy,The Stone Angel,Light
6017,Drama,None,Light,NR,None,My Father My Lord,Light
6018,Documentary,Light,Heavy,PG-13,Medium,Man On Wire,Light
6019,Drama,Heavy,Heavy,NR,Heavy,Garden Party,Light
6020,Drama,Light,None,R,None,Take,Medium
6021,Drama,None,None,PG,Light,Fireproof,Light
6022,Comedy,Heavy,Medium,R,Medium,Role Models,Light
6023,Sports Drama,Heavy,Light,PG,Light,The Express,Medium
6024,Drama,Light,Light,PG-13,Medium,The Duchess,Medium
6025,Comedy,Heavy,Medium,PG-13,Medium,Disaster Movie,Heavy
6026,Thriller,Medium,Light,PG-13,None,Traitor,Medium
6027,Documentary,Light,None,NR,None,Bloodline,None
6028,Thriller,Heavy,Light,R,Light,Transsiberian,Heavy
6029,Comedy,Heavy,Medium,NR,Heavy,Expired,None
6030,Horror,Heavy,Heavy,R,Light,Baghead,Light
6031,Drama,Medium,None,PG,None,The Longshots,Light
6032,Animated Comedy,None,None,G,None,Fly Me To The Moon,None
6033,Comedy,Heavy,Heavy,R,Heavy,Zack And Miri Make A Porno,None
6034,Drama,Heavy,Light,PG-13,Light,The Secret Life Of Bees,Medium
6035,Drama,Medium,None,PG-13,None,Flash Of Genius,Light
6036,Comedy,Medium,Light,PG-13 or R,Light,W.,Medium
6037,Comedy,Medium,Light,PG-13,Light,Ghost Town,Light
6038,Police Thriller,Heavy,Light,R,Medium,Righteous Kill,Heavy
6039,Horror,Heavy,Medium,R,None,Mirrors,Heavy
6040,Drama,Heavy,Medium,R,Medium,Boy A,Medium
6041,Drama,Heavy,None,NR,None,Diminished Capacity,Light
6042,Drama,Light,Medium,R,Medium,Youth Without Youth,Medium
6043,Adventure Drama,Light,None,PG,Light,The Water Horse,Medium
6044,Mystery Thriller,Heavy,Heavy,R,Medium,The Walker,Medium
6045,Comedy,Heavy,Heavy,R,Medium,Walk Hard: The Dewey Cox Story,Medium
6046,Drama,Light,Light,R,Light,There Will Be Blood,Heavy
6047,Horror,Light,None,R,Light,Sweeney Todd,Heavy
6048,Drama,Light,Medium,PG-13,Medium,Starting Out In The Evening,Light
6049,Documentary,None,None,NR,None,The Singing Revolution,Light
6050,Documentary,Light,Light,PG,None,Sharkwater,Medium
6051,Drama,Light,Light,PG,Light,Saawariya,Light
6052,Animated,Medium,None,PG-13,Light,Persepolis,Medium
6053,Family,Light,Light,PG,None,The Perfect Holiday,Light
6054,Drama,Heavy,Light,PG-13,Light,"P.S., I Love You",None
6055,Documentary,Light,None,NR,None,No End In Sight,Medium
6056,Mystery Adventure Drama,None,None,PG,Light,National Treasure: The Book Of Secrets,Medium
6057,Supernatural Horror,Medium,None,PG-13,None,The Messengers,Medium
6058,Drama,Heavy,Light,PG-13,Light,Man In The Chair,Light
6059,Documentary,Light,Light,PG-13,None,The King Of Kong: A Fistful Of Quarters,Light
6060,Comedy,Heavy,Light,PG-13,Medium,Juno,None
6061,Science Fiction Thriller,Medium,Light,R,None,The Host,Heavy
6062,Drama,Medium,None,PG-13,Light,Honeydripper,Light
6063,Science Fiction,None,None,PG-13,Light,The Golden Compass,Medium
6064,Drama,Medium,Medium,PG-13,Medium,Feel The Noise,Medium
6065,Drama,Medium,Heavy,PG-13,Light,The Diving Bell And The Butterfly,None
6066,Horror,Medium,None,R,Light,Dead Silence,Heavy
6067,Drama,Heavy,Medium,R,Medium,Charlie Wilson’S War,Medium
6068,Horror,Heavy,Medium,R,Medium,Captivity,Heavy
6069,Comedy,Heavy,Light,PG-13,Light,The Bucket List,Medium
6070,Comedy,Light,None,PG-13,Light,The Band’S Visit,Light
6071,Thriller,Heavy,Medium,R,Light,Awake,Heavy
6072,Drama,Medium,Light,PG-13,Light,Avenue Montaigne,None
6073,Romantic Drama,Medium,Light,R,Medium,Atonement,Heavy
6074,Science Fiction,Heavy,Light,R,Light,Aliens Vs. Predator: Requiem,Heavy
6075,Drama,Medium,None,R,Light,Frozen River,Light
6076,Comedy,Heavy,Medium,R,Medium,Finding Amanda,Medium
6077,Thriller,Light,Heavy,NR,Heavy,The Unknown Woman,Heavy
6078,Documentary,Light,None,NR,None,Up The Yangtze,None
6079,Documentary,Light,None,PG,None,Blindsight,Light
6080,Drama,Heavy,Heavy,R,Heavy,The Wackness,None
6081,Comedy,Medium,Medium,R,Medium,Miss Conception,None
