,Genre,Language,Nudity,Rating,Sex,Title,Violence
48,Family,Light,None,PG,None,Paddington,Light
49,Drama,Medium,None,PG-13,Light,Selma,Medium
50,Thriller,Medium,Light,PG-13,Light,Taken 3,Medium
51,Comedy,Medium,Medium,R,Medium,Fading Gigolo,Light
52,Fantasy,None,None,PG-13,None,Dragon Ball Z:  Battle Of Gods,None
53,Thriller,Light,None,TV-14,None,The Last Ship: Welcome To Gitmo,Medium
54,Drama,None,None,** Uplifting Story About the Power of Giving **,None,Paper Angels,Light
55,Family,None,None,** TELEVISION GUIDE **,None,A Girl’S Best Friend,None
56,Horror,None,None,PG-13,None,The Woman In Black 2:  Angel Of Death,Medium
57,Drama,None,Medium,R,Medium,Mr. Turner,None
58,Science Fiction,Light,None,PG,None,Song Of The Sea,Light
59,Drama,Light,Light,PG-13,None,Spare Parts,Light
60,Drama,Medium,Heavy,R,Medium,Leviathan,Light
61,Drama,Medium,None,PG-13,Light,Still Alice,Light
62,Comedy,None,None,N/A,None,Duck Dynasty:  A Home For The Holidays,None
63,Comedy,Heavy,Medium,R,Medium,The Interview (2014),Heavy
64,Drama,Heavy,Light,R,Medium,Cake,Medium
65,Drama,Medium,Light,PG-13,Light,Unbroken,Medium
66,Musical,Light,None,PG,Light,Into The Woods,Medium
67,Documentary,None,None,Not Rated,None,Patterns Of Evidence,None
68,Mystery,Heavy,Light,PG-13,Medium,Veronica Mars,Light
69,Documentary,None,Light,PG,None,Fed Up,None
70,Thriller,Heavy,Medium,R,Heavy,Addicted,Medium
71,Action,Light,Light,PG-13,None,The Hobbit: The Battle Of The Five Armies,Medium
72,Musical,Medium,None,PG,Light,Annie (2014),None
73,Comedy,Light,Light,PG,Light,Night At The Museum: Secret Of The Tomb,Light
74,Thriller,Heavy,Medium,R,Light,The Gambler (2014),Medium
75,Comedy,Heavy,None,PG-13,Light,A Merry Friggin’ Christmas,Light
76,Drama,Medium,Light,PG-13,Light,Big Eyes,Light
77,Comedy,Heavy,Light,R,Medium,Frank,Medium
78,Drama,Heavy,Heavy,Not Rated,Medium,Beside Still Waters,Light
79,Drama,Heavy,Light,R,Light,Force Majeure,Light
80,Action,Light,None,Not Rated,None,The Admiral:  Roaring Currents,Heavy
81,Comedy,Heavy,Medium,R,Heavy,Top Five,Light
82,Action,None,None,PG-13,None,Exodus: Gods And Kings,Medium
83,Drama,None,None,** Preserving the Past and Saving the Future**,None,The Tree That Saved Christmas,None
84,Horror,Light,None,Not Rated,Light,The Babadook,Heavy
85,Horror,Heavy,Medium,R,Light,The Pyramid,Heavy
86,Mystery,Heavy,Heavy,R,Medium,Inherent Vice,Medium
87,Drama,None,Light,Not Rated,None,For Such A Time,Light
88,Documentary,Light,None,PG-13,Light,Magician:  The Astonishing Life And Work Of Orson Welles,Light
89,Drama,Light,None,PG-13,Light,Elsa And Fred,None
90,Drama,Heavy,Heavy,R,Heavy,Wild,Light
91,Drama,Light,None,PG-13,Light,"Two Days, One Night",Light
92,Drama,Medium,Light,R,Light,Rosewater,Heavy
93,Drama,Medium,None,PG-13,Light,The Imitation Game,Light
94,Documentary,None,None,Not Rated,None,End Times Eyewitness,Medium
95,Comedy,Heavy,Light,R,Medium,Horrible Bosses 2,Medium
96,Comedy,None,None,PG,None,Penguins Of Madagascar,Light
97,Documentary,Light,None,Not Rated,None,Particle Fever,None
98,Drama,None,None,Not Rated,Light,Summer Snow,Light
99,Comedy,Heavy,Light,Not Rated,Light,The Trip To Italy,Light
