,Genre,Language,Nudity,Rating,Sex,Title,Violence
90,Comedy,Heavy,Heavy,R,Heavy,Black Dynamite,Heavy
91,Animated,None,None,G,None,The Princess And The Frog,Light
92,Horror,Heavy,Light,PG-13,Light,The Fourth Kind,Medium
93,Comedy,Heavy,Medium,R,None,The Men Who Stare At Goats,Medium
94,Comedy,Heavy,Medium,R,Light,Pirate Radio,Light
95,Comedy,Light,Light,PG-13,Light,Gentlemen Broncos,Light
96,Thriller,Heavy,Light,R,None,Law Abiding Citizen,Heavy
97,Drama,Heavy,Light,R,Light,Paris,Medium
98,Drama,Heavy,Medium,R,Light,Shrink,Medium
99,Drama,Heavy,Medium,R,Medium,Up In The Air,Light
