,Genre,Language,Nudity,Rating,Sex,Title,Violence
48,Action,None,None,PG,None,3 Ninjas: High Noon At Mega Mountain,Medium
49,Drama,None,None,PG,None,The Ride,None
50,Horror,Heavy,Heavy,R,Heavy,Species Ii,Heavy
51,Drama,Heavy,Heavy,R,Heavy,The Players Club,Heavy
52,Romantic Fantasy,Light,Medium,PG-13,Medium,City Of Angels,None
53,Thriller,None,None,Not Rated,None,Fireworks,Heavy
54,Drama,None,None,Not Rated,None,Taste Of Cherry,None
55,Comedy,Medium,None,PG,Light,Shooting Fish,Light
56,Documentary,Light,None,PG-13,None,The Big One,None
57,Drama,Heavy,Medium,Not Rated by MPAA,Medium,Chinese Box,Medium
58,Drama,Heavy,Light,Not rated,None,Twentyfourseven,Medium
59,Thriller,Light,None,R,None,Mercury Rising,Heavy
60,Mystery,None,None,PG,None,The Spanish Prisoner,Light
61,Family,None,None,G,None,Barney’S Great Adventure,None
62,Comedy,Light,None,PG,None,Paulie,Light
63,Documentary,None,None,Not rated by MPAA,None,Ayn Rand – A Sense Of Life,Light
64,Drama,Heavy,None,R,Light,The Only Thrill,None
65,Comedy,Heavy,None,PG-13,Light,Neil Simon’S The Odd Couple Ii,Light
66,Drama,None,None,Not rated by the MPAA,None,Harlem Grace,Light
67,Satire,Heavy,Light,R,Heavy,Burn Hollywood Burn,Light
68,Comedy,Heavy,Heavy,R,Heavy,The Real Blonde,None
69,Horror,Heavy,None,R,None,The Night Flier,Heavy
70,Drama,Heavy,Light,R,Medium,Palmetto,Heavy
71,Drama,Light,None,R,None,Love & Death On Long Island,None
72,Comedy,Heavy,Heavy,R,Light,The Big Lebowski,Light
73,Comedy,Heavy,Light,PG-13,Light,Krippendorf’S Tribe,Medium
74,Drama,Heavy,Medium,R,Medium,True Friends,Medium
75,Thriller,Heavy,None,PG-13 or R,Light,Sphere,Medium
76,Action,Light,Light,PG-13,Medium,The Man In The Iron Mask,Medium
77,Comedy,Heavy,Medium,R,Medium,Half Baked,Light
78,Musical,Light,Light,PG,None,Spice World: The Movie,Light
79,Drama,Medium,Heavy,R,Heavy,Great Expectations,Light
80,Romantic Fantasy,Heavy,None,R,Medium,Sliding Doors,Light
81,Action-thriller,Heavy,None,R,None,Hard Rain,Heavy
82,Drama,Light,None,PG-13,Light,Swept From The Sea,Light
83,Horror,Heavy,Light,R,None,Fallen,Medium
84,Action,Medium,None,R,None,Firestorm,Heavy
85,Comedy,None,Light,Not rated by the MPAA,None,Forgotten Silver,Light
86,Science Fiction,Light,None,PG,None,Star Kid,Light
87,Drama,Light,None,Produced before the MPAA ratings,None,A Night To Remember,None
88,Drama,None,None,Produced before the MPAA ratings,None,Anastasia,None
89,Drama,Light,None,R,Light,Ma Vie En Rose (My Life In Pink),None
90,Drama,Medium,Light,Not rated by MPAA,Medium,Will It Snow For Christmas?,Medium
91,Drama,Medium,Medium,R,Heavy,Guy,Light
92,Drama,Heavy,Medium,R,Medium,The Winter Guest,None
93,Comedy-drama,Medium,Medium,R,Heavy,Afterglow,Light
94,Drama,Heavy,Light,R,Medium,The Boxer,Medium
95,Drama,Heavy,Light,R,Light,Jackie Brown,Medium
96,Comic drama,Medium,Medium,R,Medium,Hugo Pool,Light
97,Drama,Heavy,Light,Not yet rated by the MPAA,None,Beyond Paradise,Medium
98,Comedy,Light,Light,PG,Medium,Mousehunt,Heavy
99,Drama,None,Light,Not yet rated by the MPAA,Medium,Bang,None
