,Genre,Language,Nudity,Rating,Sex,Title,Violence
50,Horror,Light,Light,PG-13,Light,Twilight,Medium
51,War Drama,Light,Light,R,None,Pathfinder,Heavy
52,Thriller,Heavy,Light,R,None,The Kingdom,Heavy
53,Comedy,Heavy,Medium,NR,Light,Delirious,Light
54,Drama,Light,Medium,PG-13,Medium,Broken English,Medium
55,Thriller,Medium,Medium,R,Heavy,Deception,Medium
56,Comedy,Medium,Light,R,Medium,"Peace, Love & Misunderstanding",None
57,Comedy,Heavy,Medium,R,Medium,The Campaign,Medium
58,Comedy,Light,None,PG-13,Medium,Hope Springs,None
59,Drama,Light,Light,PG,None,The Odd Life Of Timothy Green,None
60,Thriller,Heavy,Light,PG-13,None,The Bourne Legacy,Heavy
61,Comedy,Heavy,Medium,Not Rated,Medium,Amy’S Orgasm,None
62,Comedy,None,None,PG-13,None,Drop Dead Gorgeous,None
63,Comedy,None,None,R,None,American Pie,None
64,Thriller,None,None,R,None,Arlington Road,None
65,Drama,None,None,R,None,Xiu Xiu: The Sent Down Girl,None
66,Old Western Sci-Fi,None,None,PG-13,None,Wild Wild West,None
67,Family drama,None,None,PG,None,Shiloh 2: Shiloh Season,None
68,Musical,None,None,,None,Jeanne And The Perfect Guy,None
69,Horror,None,None,R,None,The Blair Witch Project,None
70,Horror,None,None,R,None,Lake Placid,None
71,Comedy,None,None,R,None,Just A Little Harmless Sex,None
72,Thriller,None,None,Not rated by MPAA,None,Nobody,None
73,Comedy,None,None,PG-13,None,Big Daddy,None
74,Thriller,None,None,R,None,The General’S Daughter,None
75,Comedy,None,None,PG-13,None,An Ideal Husband,None
76,Drama,None,None,R,None,The Loss Of Sexual Innocence,None
77,Comedy,None,None,PG-13,None,Austin Powers: The Spy Who Shagged Me,None
78,Dramatic Comedy,None,None,R,None,Desert Blue,None
79,Thriller,None,None,R,None,Run Lola Run,None
80,Comedy,None,None,R,None,Twice Upon A Yesterday,None
81,Thriller & drama,None,None,R,None,Limbo,None
82,Drama,None,None,Not rated by MPAA,None,Eternity And A Day,None
83,Drama,None,None,PG-13,None,The Love Letter,None
84,Comedy,None,None,R,None,Trippin’,None
85,Drama,None,None,Not rated by MPAA,None,The King Of Masks,None
86,Drama,None,None,PG-13,None,Notting Hill,None
87,Humorous documentary,None,None,PG,None,Trekkies,None
88,Documentary,None,None,PG,None,Buena Vista Social Club,None
89,Animation,None,None,G,None,Tarzan,None
90,Romantic Propaganda,None,None,R,None,Instinct,None
91,Drama,None,None,R,None,Lovers Of The Arctic Circle,None
92,Drama,None,None,R,None,This Is My Father,None
93,Crime,None,None,PG-13,None,Entrapment,None
94,Prison comedy,None,None,R,None,Life,None
95,Drama,None,None,R,None,Pushing Tin,None
96,Comedy,None,None,R,None,Goodbye Lover,None
97,Drama,None,None,R,None,Hideous Kinky,None
98,Comedy,None,None,R,None,Go,None
99,Comedy,None,None,PG-13,None,The Out-Of-Towners,None
