,Genre,Language,Nudity,Rating,Sex,Title,Violence
68,Drama,Light,Light,PG-13,Light,Preacher’S Kid,Light
69,Comedy,Light,Light,PG-13,None,When In Rome,Light
70,Documentary,Light,None,PG-13,Light,Paper Heart,None
71,Drama,Light,None,Not Rated,Light,Lemon Tree,Light
72,Drama,None,None,TV-PG,None,The Courageous Heart Of Irena Sendler,Medium
73,Documentary,Heavy,Light,R,Medium,Tyson,Medium
74,Drama,Heavy,Medium,R,Heavy,The Trip,Light
75,Science Fiction,Heavy,Medium,PG-13,Light,Avatar,Heavy
76,Science Fiction,Light,Light,PG,Light,Percy Jackson And The Olympians: The Lightning Thief,Medium
77,Comedy,None,Light,PG,None,Tooth Fairy,Light
78,Action,Heavy,Light,PG-13,Light,The A-Team,Medium
79,Drama,Light,None,PG,Light,The Perfect Game,Light
80,Action,Light,None,PG-13,Light,Season Of The Witch,Medium
81,Drama,None,Light,PG,None,Faith Like Potatoes,Medium
82,Horror,Light,None,PG-13,None,Priest (2011),Heavy
83,Thriller,Heavy,Light,NC-17,None,Brother,Heavy
84,Drama,None,None,,None,Last Night,None
85,Action,Heavy,Light,PG-13,Light,The Green Hornet,Heavy
86,Drama,Light,Medium,R,Medium,A Dangerous Method,Light
87,Comedy,Heavy,Light,PG-13,Medium,"Crazy, Stupid, Love",Light
88,Science Fiction,Heavy,Medium,PG-13,Light,Cowboys And Aliens,Medium
89,Drama,None,None,PG-13,None,Courageous,Medium
90,Drama,Light,None,R,None,Coriolanus,Heavy
91,Thriller,Medium,None,PG-13,Light,Contagion,Medium
92,Drama,Medium,None,PG-13,None,The Conspirator,Medium
93,Drama,Heavy,Light,Not Rated,Light,The Conquest,Light
94,Science Fiction,None,Medium,R,Medium,Conan The Barbarian 3D,Heavy
95,Documentary,Heavy,Light,R,Light,Conan O’Brien Can’T Stop,None
96,Thriller,Medium,Light,PG-13,Medium,Colombiana,Heavy
97,Mystery,Heavy,Medium,Not Rated,Light,Cold Weather,Light
98,Drama,Medium,Medium,R,Heavy,Circumstance,Medium
99,Documentary,Light,None,Not Rated,None,Chasing Madoff,Medium
