,Genre,Language,Nudity,Rating,Sex,Title,Violence
51,Comedy,None,None,PG,Light,Boris And Natasha: The Movie,Light
52,Thriller,Medium,Medium,R,Medium,Consenting Adults,Heavy
53,Action,None,None,R,Light,Passenger 57,Heavy
54,Murder-mystery drama,Heavy,None,R,None,The Public Eye,Heavy
55,Drama,Light,None,Not submitted to the MPAA,Light,Alberto Express,None
56,Action,None,Medium,R,None,Under Siege,Heavy
57,Drama,Heavy,None,R,Light,South Central,Heavy
58,Documentary,None,None,Not submitted to MPAA,None,Thank You And Goodnight!,None
59,Japanese animation,Light,None,Not submitted to the MPAA,Light,Twilight Of The Cockroaches,Light
60,Drama,Medium,None,PG-13,Medium,Malcolm X,Medium
61,Action,None,Medium,PG-13,Light,1492: Conquest Of Paradise,Heavy
62,Evangelistic drama,None,None,Not rated by MPAA,None,Moment Of Truth,None
63,Drama,None,Medium,Not submitted to the MPAA,Medium,Swoon,Medium
64,Family adventure,None,None,PG,None,Legend Of Wolf Mountain,Light
65,Tragicomedy,Heavy,None,R,None,Mr. Saturday Night,Light
66,Mystery-Thriller,None,Medium,R,Heavy,Knight Moves,Heavy
67,Racial drama,Heavy,None,R,Light,Zebrahead,Light
68,Drama,None,Light,R,None,Jumpin’ At The Boneyard,Light
69,Comedy,None,None,PG,Light,Nickel And Dime,Light
70,Comedy,Medium,Medium,PG-13,Medium,Mr. Baseball,None
71,Action,Light,None,R,Light,The Last Of The Mohicans,Heavy
72,Drama,None,Medium,PG-13,Light,A River Runs Through It,None
73,Comedy,Light,None,PG,None,The Mighty Ducks,Light
74,Drama,Light,None,Not rated by MPAA,None,The Quarrel,None
75,Horror,None,Medium,R,Heavy,Hellraiser Iii–Hell On Earth,Heavy
76,Horror-mystery,None,None,R,Light,Rampage,Heavy
77,Horror,None,Heavy,R,Heavy,Innocent Blood,Heavy
78,Comedy,None,Light,PG,Light,Out On A Limb,Medium
79,Comedy-Drama,Medium,Medium,R,Medium,Husbands And Wives,None
80,Existentialist Drama,Medium,None,PG-13,Medium,Simple Men,Medium
81,Drama,Medium,None,R,Light,Crossing The Bridge,Medium
82,Drama,None,None,PG,Light,Rich In Love,Light
83,Drama,None,Medium,R,Medium,Storyville,Medium
84,Comedy,Light,Medium,PG-13,Medium,Captain Ron,None
85,Science Fiction,Light,Medium,R,None,Blade Runner,Heavy
86,Drama,Light,None,PG,Light,Pure Country,Medium
87,Drama,Light,None,PG-13,Light,Of Mice And Men,Light
88,Drama,Medium,None,PG,Light,A Day In October,Medium
89,Drama,None,Heavy,NC-17,Heavy,The Lover,Light
90,Drama,None,Heavy,Not submitted to MPAA.,Heavy,The Living End,Heavy
91,Drama,None,Medium,R,None,Cabeza De Vaca,Heavy
92,Animated adventure,None,None,PG,Light,Freddie As F.R.O. 7,Medium
93,Horror,None,Medium,R,Medium,Pet Sematary Two,Heavy
94,Martial arts action adventure,None,None,R,Medium,Rapid Fire,Heavy
95,Comedy,None,Light,PG-13,Medium,Johnny Suede,Medium
96,Comedy,None,Light,PG-13,Light,Bed And Breakfast,None
97,Political satire,None,None,R,Light,Bob Roberts,Light
98,Adventure-Romance,None,Light,PG-13,Medium,Wind,Light
99,Drama,Heavy,Light,PG-13,Light,School Ties,Medium
