,Genre,Language,Nudity,Rating,Sex,Title,Violence
71,Thriller,Light,Light,R,Light,Hannibal Rising,Heavy
72,Horror,Heavy,Heavy,R,Medium,Halloween,Heavy
73,Musical,Medium,None,PG,Light,Hairspray,Light
74,Drama,Light,None,NR,Light,Guru,Light
75,Thriller,Heavy,Medium,R,Medium,Grindhouse,Heavy
76,Drama,None,Light,PG-13,Light,The Great Debaters,Medium
77,Drama,Medium,Light,PG-13,Medium,Gray Matters,None
78,Drama,Medium,Light,PG-13,Light,Gracie,Light
79,Drama,Medium,None,PG-13,None,Grace Is Gone,Light
80,Drama,None,Heavy,R,Medium,Goya’S Ghosts,Heavy
81,Comedy,Heavy,Heavy,R,Heavy,Good Luck Chuck,Medium
82,Mystery,Heavy,Light,R,Light,"Gone, Baby, Gone",Heavy
83,Drama,Light,Medium,PG-13,None,The Golden Door,Light
84,Thriller,Medium,Light,PG-13,None,Ghost Rider,Medium
85,Drama,Medium,None,PG-13,Light,Georgia Rule,Light
86,Drama,None,Light,PG,Light,"Gandhi, My Father",Medium
87,Comedy,None,Light,PG,None,The Game Plan,Light
88,Drama,Heavy,None,PG-13,None,Freedom Writers,Medium
89,Comedy,Light,Light,PG,None,Fred Claus,Medium
90,Thriller,Medium,None,R,Light,Fracture,Medium
91,Comedy,None,None,PG,None,Firehouse Dog,Light
92,Drama,Medium,Light,PG,None,The Final Season,Light
93,Drama,Heavy,Heavy,R,Heavy,Feast Of Love,Light
94,Comedy Thriller,Medium,Light,R,Light,Fay Grim,Light
95,Drama,Heavy,Medium,R,Light,Factory Girl,Light
96,Comedy,Heavy,Light,PG-13,Heavy,The Ex,Medium
97,Comedy,Heavy,Light,R,Light,Everything’S Gone Green,None
98,Drama,Light,Light,PG-13,Light,Evening,Light
99,Comedy,Light,None,PG,None,Evan Almighty,Light
