,Genre,Language,Nudity,Rating,Sex,Title,Violence
82,Musical,Light,Light,PG,Light,The Greatest Showman,Light
83,Documentary,None,None,PG-13,Light,Alien Intrusion:  Unmasking A Deception,Light
84,Comedy,Medium,None,PG-13,Light,Pitch Perfect 3,Light
85,Drama,Medium,Medium,R,Light,All The Money In The World,Heavy
86,Drama,Light,Light,R,Light,Happy End,Light
87,Drama,Medium,Medium,R,Medium,My Friend Dahmer,Heavy
88,Drama,Heavy,None,R,Medium,The Leisure Seeker,Light
89,Animation,None,None,PG,None,Ferdinand,Light
90,Comedy,Heavy,None,PG-13,Light,Jumanji: Welcome To The Jungle,Medium
91,Science Fiction,Light,Light,PG-13,None,Star Wars:  The Last Jedi,Medium
92,Animated,None,None,PG,None,Yu-Gi-Oh!:  The Dark Side Of Dimensions,Medium
93,Drama,Heavy,None,PG-13,None,The Post,Medium
94,Drama,Heavy,Medium,R,Medium,Film Stars Don’T Die In Liverpool,Light
95,Drama,Light,Light,Not Rated,None,Viceroy’S House,Medium
96,Documentary,None,Light,Not Rated,Medium,Jane,Light
97,Comedy,Heavy,None,PG-13,Light,Just Getting Started,Light
98,Crime Drama,Heavy,None,R,Light,Molly’S Game,Medium
99,Comedy,Heavy,Heavy,R,Medium,The Disaster Artist,Light
