,Genre,Language,Nudity,Rating,Sex,Title,Violence
78,Family,Light,None,PG,None,Garfield The Movie,Light
79,Wilderness Adventure,Light,None,PG,None,Two Brothers,Light
80,Science Fiction,Light,Light,PG-13,None,Spider-Man 2,Medium
81,Drama,Heavy,Heavy,"R for language, some sexuality/nudity, and underage drinking",Medium,Stateside,Light
82,Drama,None,None,Not Rated,None,Home Beyond The Sun,Light
83,Horror,Light,None,"PG-13 for nonstop creature action violence and frightening images, and for sensuality",Light,Van Helsing,Medium
84,Comedy,Heavy,None,PG-13,None,Envy,Light
85,Documentary,Light,None,Not Rated,None,Super Size Me,Light
86,Drama,Heavy,None,R for language,None,Coffee And Cigarettes,None
87,Action,Light,Medium,R for graphic violence and some sexuality/nudity,Light,Troy,Heavy
88,Comedy,Heavy,Light,PG-13,Light,Breakin’ All The Rules,Light
89,Comedy,Light,Light,PG,Light,New York Minute,Light
90,Comedy,Light,None,PG-13 for thematic issues involving teens,Light,Raising Helen,None
91,Animated,Light,Light,PG,Light,Shrek 2,Light
92,Documentary,Light,Light,Not Rated,Light,America’S Heart And Soul,None
93,Supernatural Science Fiction Adventure,Medium,None,PG-13 for sci-fi action violence and frightening images,None,Hellboy,Medium
94,Caper Comedy,Heavy,Light,"PG-13 for sexual content, some violence and language",Light,The Whole Ten Yards,Medium
95,Drama,Medium,Light,R,Light,A Slipping-Down Life,Light
96,Science Fiction,Light,None,PG for some crude humor and language,None,Ella Enchanted,Light
97,Thriller,Medium,Light,PG-13,Light,Walking Tall,Medium
98,Comedy,Light,Light,PG-13,Light,Johnson Family Vacation,Light
99,Comedy,Medium,None,Not Rated,Light,Trilogy 2: An Amazing Couple,Light
