,Release_Date,Title,Production_Budget,Domestic_Gross,Worldwide_Gross
948,3/23/2007,The Hills Have Eyes II,15000000,20804166,37466538
949,4/29/2016,Keanu,15000000,20591853,20688141
950,12/22/2010,Country Strong,15000000,20218921,20601987
951,10/11/2002,Tuck Everlasting,15000000,19161999,19344615
952,10/13/2006,The Marine,15000000,18844784,22165608
953,7/24/1998,Disturbing Behavior,15000000,17507368,19014238
954,3/6/1998,The Big Lebowski,15000000,17498804,46189568
955,7/25/2014,A Most Wanted Man,15000000,17237855,36068890
956,6/26/2009,The Hurt Locker,15000000,17017811,49894223
957,1/28/2000,Eye of the Beholder,15000000,16500786,18260865
958,11/2/2012,The Man with the Iron Fists,15000000,15634090,22018988
959,5/11/1984,Firestarter,15000000,15136870,15136870
960,11/30/2012,Killing Them Softly,15000000,14945541,39238443
961,4/20/2001,Freddy Got Fingered,15000000,14249005,14249005
962,8/19/2011,One Day,15000000,13843771,59168692
963,6/25/2004,De-Lovely,15000000,13337299,18524496
964,10/2/2009,Whip It,15000000,13077184,18889972
965,1/11/2008,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000,12981269,13248444
966,1/23/2008,U2 3D,15000000,12898847,26170402
967,9/1/2000,Highlander: Endgame,15000000,12801190,12801190
968,1/20/2017,The Founder,15000000,12786053,20815131
969,8/25/2006,Idlewild,15000000,12669914,12669914
970,4/25/2003,Confidence,15000000,12212417,12212417
971,10/11/2002,Knockaround Guys,15000000,11660180,12419700
972,8/27/1999,The Muse,15000000,11614954,11614954
973,4/3/1998,Barney's Great Adventure,15000000,11156471,11156471
974,3/1/1989,New York Stories,15000000,10763469,10763469
975,11/25/1998,Home Fries,15000000,10513979,10513979
976,3/24/2000,Here on Earth,15000000,10494147,10845127
977,10/8/2004,Raise Your Voice,15000000,10411980,14811980
978,12/18/1985,Brazil,15000000,9929135,9932146
979,4/23/1993,The Dark Half,15000000,9579068,9579068
980,3/2/2007,Black Snake Moan,15000000,9396870,10951153
981,2/21/2003,Dark Blue,15000000,9237470,12262065
982,5/10/2013,Peeples,15000000,9177065,9307166
983,6/22/2007,A Mighty Heart,15000000,9176787,19153568
984,9/30/1983,Brainstorm,15000000,8921050,8921050
985,3/24/2000,Whatever it Takes,15000000,8735529,8735529
986,3/21/2003,Boat Trip,15000000,8586376,14933713
987,5/22/2002,The Importance of Being Earnest,15000000,8378141,8378141
988,5/21/1999,The Love Letter,15000000,8322608,9044093
989,5/5/2006,Hoot,15000000,8117637,8224998
990,2/8/2008,In Bruges,15000000,7800825,34533783
991,1/4/2013,Promised Land,15000000,7597898,12394562
992,10/8/2001,Mulholland Drive,15000000,7219578,11919578
993,6/8/2018,Hotel Artemis,15000000,6699202,11577426
994,8/20/2008,The Rocker,15000000,6409528,8767338
995,8/21/2009,Post Grad,15000000,6382178,6563402
996,6/19/2009,Whatever Works,15000000,5306706,35106706
997,7/19/2000,The In Crowd,15000000,5217498,5217498
998,12/14/2005,Los tres entierros de Melquiades Estrada,15000000,5027684,13454474
999,9/24/1999,Jakob the Liar,15000000,4956401,4956401
